sl,date,artist,album,song,text
3645,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3646,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3647,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3648,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3649,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3650,1987,Michael Jackson,Bad ,Dirty Diana,Dirty Diana.
3651,1987,Michael Jackson,Bad ,Dirty Diana,Come on! [with ad-libs until fade]
3652,1987,Michael Jackson,Bad ,Smooth Criminal,As he came into the window
3653,1987,Michael Jackson,Bad ,Smooth Criminal,It was the sound of a crescendo
3654,1987,Michael Jackson,Bad ,Smooth Criminal,He came into her apartment
3655,1987,Michael Jackson,Bad ,Smooth Criminal,He left the bloodstains on the carpet
3656,1987,Michael Jackson,Bad ,Smooth Criminal,She ran underneath the table
3657,1987,Michael Jackson,Bad ,Smooth Criminal,He could see she was unable
3658,1987,Michael Jackson,Bad ,Smooth Criminal,So she ran into the bedroom
3659,1987,Michael Jackson,Bad ,Smooth Criminal,"She was struck down, it was her doom"
3660,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3661,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3662,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3663,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3664,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3665,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3666,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3667,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3668,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3669,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3670,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK,?"
3671,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3672,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3673,1987,Michael Jackson,Bad ,Smooth Criminal,Will you tell us that you're OK
3674,1987,Michael Jackson,Bad ,Smooth Criminal,There's a sign in the window
3675,1987,Michael Jackson,Bad ,Smooth Criminal,"That he struck you a crescendo, Annie"
3676,1987,Michael Jackson,Bad ,Smooth Criminal,He came into your apartment
3677,1987,Michael Jackson,Bad ,Smooth Criminal,Left the bloodstains on the carpet
3678,1987,Michael Jackson,Bad ,Smooth Criminal,Then you ran into the bedroom
3679,1987,Michael Jackson,Bad ,Smooth Criminal,You were struck down
3680,1987,Michael Jackson,Bad ,Smooth Criminal,It was your doom
3681,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3682,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3683,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3684,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3685,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3686,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3687,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3688,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3689,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3690,1987,Michael Jackson,Bad ,Smooth Criminal,You've been hit by—
3691,1987,Michael Jackson,Bad ,Smooth Criminal,You've been hit by a smooth criminal
3692,1987,Michael Jackson,Bad ,Smooth Criminal,So they came into the outway
3693,1987,Michael Jackson,Bad ,Smooth Criminal,"It was Sunday, what a black day"
3694,1987,Michael Jackson,Bad ,Smooth Criminal,Mouth-to-mouth resuscitation
3695,1987,Michael Jackson,Bad ,Smooth Criminal,Sounding heartbeats intimidations
3696,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3697,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3698,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3699,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3700,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3701,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3702,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3703,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3704,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3705,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3706,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3707,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3708,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3709,1987,Michael Jackson,Bad ,Smooth Criminal,Will you tell us that you're OK
3710,1987,Michael Jackson,Bad ,Smooth Criminal,There's a sign in the window
3711,1987,Michael Jackson,Bad ,Smooth Criminal,"That he struck you a crescendo, Annie"
3712,1987,Michael Jackson,Bad ,Smooth Criminal,He came into your apartment
3713,1987,Michael Jackson,Bad ,Smooth Criminal,Left the bloodstains on the carpet
3714,1987,Michael Jackson,Bad ,Smooth Criminal,Then you ran into the bedroom
3715,1987,Michael Jackson,Bad ,Smooth Criminal,You were struck down
3716,1987,Michael Jackson,Bad ,Smooth Criminal,It was your doom
3717,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3718,1987,Michael Jackson,Bad ,Smooth Criminal,"So, Annie, are you OK?"
3719,1987,Michael Jackson,Bad ,Smooth Criminal,"Are you OK, Annie?"
3720,1987,Michael Jackson,Bad ,Smooth Criminal,You've been hit by—
3721,1987,Michael Jackson,Bad ,Smooth Criminal,You've been struck by a smooth criminal
3722,1987,Michael Jackson,Bad ,Smooth Criminal,"OK, I want everybody to clear the area right now!"
3723,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3724,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3725,1987,Michael Jackson,Bad ,Smooth Criminal,"Will you tell us, that you're OK"
3726,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3727,1987,Michael Jackson,Bad ,Smooth Criminal,There's a sign in the window
3728,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3729,1987,Michael Jackson,Bad ,Smooth Criminal,"That he struck you a crescendo, Annie"
3730,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3731,1987,Michael Jackson,Bad ,Smooth Criminal,He came into your apartment
3732,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3733,1987,Michael Jackson,Bad ,Smooth Criminal,Left the bloodstains on the carpet
3734,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know why baby!
3735,1987,Michael Jackson,Bad ,Smooth Criminal,Then you ran into the bedroom
3736,1987,Michael Jackson,Bad ,Smooth Criminal,I don't know!
3737,1987,Michael Jackson,Bad ,Smooth Criminal,You were struck down
3738,1987,Michael Jackson,Bad ,Smooth Criminal,"It was your doom, Annie!"
3739,1987,Michael Jackson,Bad ,Smooth Criminal,"Annie, are you OK?"
3740,1987,Michael Jackson,Bad ,Smooth Criminal,"Dang gone it, baby!"
3741,1987,Michael Jackson,Bad ,Smooth Criminal,"Will you tell us, that you're OK"
3742,1987,Michael Jackson,Bad ,Smooth Criminal,"Dang gone it, baby!"
3743,1987,Michael Jackson,Bad ,Smooth Criminal,There's a sign in the window
3744,1987,Michael Jackson,Bad ,Smooth Criminal,"Dang gone it, baby!"
3745,1987,Michael Jackson,Bad ,Smooth Criminal,"That he struck you a crescendo, Annie"
3746,1987,Michael Jackson,Bad ,Smooth Criminal,He came into your apartment
3747,1987,Michael Jackson,Bad ,Smooth Criminal,Dang gone it!
3748,1987,Michael Jackson,Bad ,Smooth Criminal,Left the bloodstains on the carpet
3749,1987,Michael Jackson,Bad ,Smooth Criminal,Then you ran into the bedroom
3750,1987,Michael Jackson,Bad ,Smooth Criminal,Dang gone it!
3751,1987,Michael Jackson,Bad ,Smooth Criminal,You were struck down
3752,1987,Michael Jackson,Bad ,Smooth Criminal,"It was your doom, Annie!"
3753,1987,Michael Jackson,Bad ,Leave Me Alone,"I don't care what you talkin' 'bout, baby."
3754,1987,Michael Jackson,Bad ,Leave Me Alone,I don't care what you say.
3755,1987,Michael Jackson,Bad ,Leave Me Alone,"Don't you come walkin' beggin' back, mama."
3756,1987,Michael Jackson,Bad ,Leave Me Alone,I don't care anyway.
3757,1987,Michael Jackson,Bad ,Leave Me Alone,Time after time I gave you all of my money.
3758,1987,Michael Jackson,Bad ,Leave Me Alone,No excuses to make.
3759,1987,Michael Jackson,Bad ,Leave Me Alone,"Ain't no mountain that I can't climb, baby."
3760,1987,Michael Jackson,Bad ,Leave Me Alone,All is going my way.
3761,1987,Michael Jackson,Bad ,Leave Me Alone,'Cause there's a time when you're right
3762,1987,Michael Jackson,Bad ,Leave Me Alone,And you know you must fight.
3763,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughing, baby? Don't you know?"
3764,1987,Michael Jackson,Bad ,Leave Me Alone,And there's the choice that we make.
3765,1987,Michael Jackson,Bad ,Leave Me Alone,And this choice you will take.
3766,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughin', baby?"
3767,1987,Michael Jackson,Bad ,Leave Me Alone,"So, just leave me alone."
3768,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3769,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3770,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3771,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3772,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3773,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3774,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3775,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3776,1987,Michael Jackson,Bad ,Leave Me Alone,Stop it!
3777,1987,Michael Jackson,Bad ,Leave Me Alone,Just stop doggin' me around.
3778,1987,Michael Jackson,Bad ,Leave Me Alone,"There was a time I used to say, girl, I need you,"
3779,1987,Michael Jackson,Bad ,Leave Me Alone,But who is sorry now?
3780,1987,Michael Jackson,Bad ,Leave Me Alone,You really hurt. You used to take and deceive me.
3781,1987,Michael Jackson,Bad ,Leave Me Alone,Now who is sorry now?
3782,1987,Michael Jackson,Bad ,Leave Me Alone,You got a way of making me feel so sorry.
3783,1987,Michael Jackson,Bad ,Leave Me Alone,I found out right away.
3784,1987,Michael Jackson,Bad ,Leave Me Alone,Don't you come walkin' beggin'. I ain't lovin' you.
3785,1987,Michael Jackson,Bad ,Leave Me Alone,Don't you get in my way.
3786,1987,Michael Jackson,Bad ,Leave Me Alone,'Cause there's a time when you're right
3787,1987,Michael Jackson,Bad ,Leave Me Alone,And you know you must fight.
3788,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughing, baby? Don't you know?"
3789,1987,Michael Jackson,Bad ,Leave Me Alone,And there's the choice that we make.
3790,1987,Michael Jackson,Bad ,Leave Me Alone,And this choice you will take.
3791,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughin', baby?"
3792,1987,Michael Jackson,Bad ,Leave Me Alone,"So, just leave me alone."
3793,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3794,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3795,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3796,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3797,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3798,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3799,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3800,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3801,1987,Michael Jackson,Bad ,Leave Me Alone,Stop it!
3802,1987,Michael Jackson,Bad ,Leave Me Alone,Just stop doggin' me around.
3803,1987,Michael Jackson,Bad ,Leave Me Alone,'Cause there's a time when you're right
3804,1987,Michael Jackson,Bad ,Leave Me Alone,And you know you must fight.
3805,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughing, baby? Don't you know?"
3806,1987,Michael Jackson,Bad ,Leave Me Alone,And there's the choice that we make.
3807,1987,Michael Jackson,Bad ,Leave Me Alone,And this choice you will take.
3808,1987,Michael Jackson,Bad ,Leave Me Alone,"Who's laughin', baby?"
3809,1987,Michael Jackson,Bad ,Leave Me Alone,"So, just leave me alone."
3810,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3811,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3812,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3813,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3814,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3815,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3816,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3817,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3818,1987,Michael Jackson,Bad ,Leave Me Alone,Stop it!
3819,1987,Michael Jackson,Bad ,Leave Me Alone,Just stop doggin' me around.
3820,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3821,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3822,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3823,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3824,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3825,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3826,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3827,1987,Michael Jackson,Bad ,Leave Me Alone,(Leave me alone.
3828,1987,Michael Jackson,Bad ,Leave Me Alone,Leave me alone.
3829,1987,Michael Jackson,Bad ,Leave Me Alone,Stop it!
3830,1987,Michael Jackson,Bad ,Leave Me Alone,Just stop doggin' me around.
3831,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin' me.
3832,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin'.
3833,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come lovin' me.
3834,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin'.
3835,1987,Michael Jackson,Bad ,Leave Me Alone,I love you.
3836,1987,Michael Jackson,Bad ,Leave Me Alone,I don't want it.
3837,1987,Michael Jackson,Bad ,Leave Me Alone,I don't. I don't. I don't.
3838,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin' me.
3839,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin'.
3840,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come lovin' me.
3841,1987,Michael Jackson,Bad ,Leave Me Alone,Don't come beggin'.
3842,1987,Michael Jackson,Bad ,Leave Me Alone,I love you.
3843,1987,Michael Jackson,Bad ,Leave Me Alone,I don't want it.
3844,1987,Michael Jackson,Bad ,Leave Me Alone,I don't need it.
3845,1987,Michael Jackson,Bad ,Streetwalker,(Why don't you give me some time
3846,1987,Michael Jackson,Bad ,Streetwalker,(Won't you give me some time
3847,1987,Michael Jackson,Bad ,Streetwalker,Pretty baby
3848,1987,Michael Jackson,Bad ,Streetwalker,Kisses for your loving
3849,1987,Michael Jackson,Bad ,Streetwalker,I really get it when you're
3850,1987,Michael Jackson,Bad ,Streetwalker,Next to me yeah yeah
3851,1987,Michael Jackson,Bad ,Streetwalker,I'm so excited how you
3852,1987,Michael Jackson,Bad ,Streetwalker,Give me all your loving
3853,1987,Michael Jackson,Bad ,Streetwalker,I got it coming and it's ecstacy
3854,1987,Michael Jackson,Bad ,Streetwalker,Streetwalking baby
3855,1987,Michael Jackson,Bad ,Streetwalker,Cause everyday I watch you
3856,1987,Michael Jackson,Bad ,Streetwalker,Paint the town so pretty
3857,1987,Michael Jackson,Bad ,Streetwalker,I see you coming in and off
3858,1987,Michael Jackson,Bad ,Streetwalker,On my thought yeah yeah
3859,1987,Michael Jackson,Bad ,Streetwalker,You don't believe me then
3860,1987,Michael Jackson,Bad ,Streetwalker,You can ask my brother
3861,1987,Michael Jackson,Bad ,Streetwalker,Cause everyday at six
3862,1987,Michael Jackson,Bad ,Streetwalker,Home alone
3863,1987,Michael Jackson,Bad ,Streetwalker,Because
3864,1987,Michael Jackson,Bad ,Streetwalker,Baby I love you
3865,1987,Michael Jackson,Bad ,Streetwalker,Baby I love you
3866,1987,Michael Jackson,Bad ,Streetwalker,Baby I want you
3867,1987,Michael Jackson,Bad ,Streetwalker,Baby come love me
3868,1987,Michael Jackson,Bad ,Streetwalker,Baby I need you
3869,1987,Michael Jackson,Bad ,Streetwalker,You're so satisfying
3870,1987,Michael Jackson,Bad ,Streetwalker,I hear you walking
3871,1987,Michael Jackson,Bad ,Streetwalker,Cause your body's talking to me
3872,1987,Michael Jackson,Bad ,Streetwalker,I chase you every step of the way yeah yeah
3873,1987,Michael Jackson,Bad ,Streetwalker,An invitation to some
3874,1987,Michael Jackson,Bad ,Streetwalker,Faraway hot island
3875,1987,Michael Jackson,Bad ,Streetwalker,If I can show you baby
3876,1987,Michael Jackson,Bad ,Streetwalker,Home with me
3877,1987,Michael Jackson,Bad ,Streetwalker,You see I never met a girl
3878,1987,Michael Jackson,Bad ,Streetwalker,Just like you
3879,1987,Michael Jackson,Bad ,Streetwalker,Come so easy
3880,1987,Michael Jackson,Bad ,Streetwalker,Don't you break my heart
3881,1987,Michael Jackson,Bad ,Streetwalker,Cause I love you
3882,1987,Michael Jackson,Bad ,Streetwalker,You see I never met a girl
3883,1987,Michael Jackson,Bad ,Streetwalker,Just like you
3884,1987,Michael Jackson,Bad ,Streetwalker,Come so easy
3885,1987,Michael Jackson,Bad ,Streetwalker,Don't you break my heart
3886,1987,Michael Jackson,Bad ,Streetwalker,Cause I love you
3887,1987,Michael Jackson,Bad ,Streetwalker,Streetwalking baby
3888,1987,Michael Jackson,Bad ,Streetwalker,(Why don't you give me some time
3889,1987,Michael Jackson,Bad ,Streetwalker,(Won't you give me some time
3890,1987,Michael Jackson,Bad ,Streetwalker,(Why don't you give me some time
