sl,Year,Artist,Album,Song,text
3202,2000,Eminem,The Marshall Mathers LP ,I'm Back,That's why they call me Slim Shady
3203,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3204,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3205,2000,Eminem,The Marshall Mathers LP ,I'm Back,Slim Shady
3206,2000,Eminem,The Marshall Mathers LP ,I'm Back,I take each individual degenerate's head and reach into it
3207,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Just to see if he's influenced by me, if he listens to music"
3208,2000,Eminem,The Marshall Mathers LP ,I'm Back,"And if he feeds into this shit, he's an innocent victim"
3209,2000,Eminem,The Marshall Mathers LP ,I'm Back,And becomes a puppet on the string of my tennis shoe
3210,2000,Eminem,The Marshall Mathers LP ,I'm Back,[Vocal scratches] My name is Slim Shady
3211,2000,Eminem,The Marshall Mathers LP ,I'm Back,I been crazy way before radio didn't play me
3212,2000,Eminem,The Marshall Mathers LP ,I'm Back,The sensational [vocal scratch Back is the incredible!]
3213,2000,Eminem,The Marshall Mathers LP ,I'm Back,"With Ken Kaniff, who just finds the men edible"
3214,2000,Eminem,The Marshall Mathers LP ,I'm Back,It's Ken Kaniff on the Internet
3215,2000,Eminem,The Marshall Mathers LP ,I'm Back,Tryin' to lure your kids with him into bed
3216,2000,Eminem,The Marshall Mathers LP ,I'm Back,It's a sick world we live in these days
3217,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Slim, for pete's sakes, put down Christopher Reeve's legs!"
3218,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Geez, you guys are so sensitive"
3219,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Slim, it's a touchy subject, try and just don't mention it"
3220,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Mind with no sense in it, fried schizophrenic"
3221,2000,Eminem,The Marshall Mathers LP ,I'm Back,Whose eyes get so squinted
3222,2000,Eminem,The Marshall Mathers LP ,I'm Back,"I'm blind from smoke in 'em, with my windows tinted"
3223,2000,Eminem,The Marshall Mathers LP ,I'm Back,"With nine limos rented, doin' lines of coke in 'em"
3224,2000,Eminem,The Marshall Mathers LP ,I'm Back,"With a bunch of guys hoppin' out, all high and indo scented"
3225,2000,Eminem,The Marshall Mathers LP ,I'm Back,"And that's where I get my name from, that's why they call me"
3226,2000,Eminem,The Marshall Mathers LP ,I'm Back,[ x4:]
3227,2000,Eminem,The Marshall Mathers LP ,I'm Back,That's why they call me Slim Shady
3228,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3229,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3230,2000,Eminem,The Marshall Mathers LP ,I'm Back,Slim Shady
3231,2000,Eminem,The Marshall Mathers LP ,I'm Back,I take seven kids from Columbine
3232,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Stand 'em all in line, add an AK-47, a revolver, a 9"
3233,2000,Eminem,The Marshall Mathers LP ,I'm Back,A MAC-11 and it oughta solve the problem of mine
3234,2000,Eminem,The Marshall Mathers LP ,I'm Back,And that's a whole school of bullies shot up all at one time
3235,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Cause I'mmmm Shady, they call me as crazy"
3236,2000,Eminem,The Marshall Mathers LP ,I'm Back,As the world was over this whole Y2K thing
3237,2000,Eminem,The Marshall Mathers LP ,I'm Back,"And by the way, N'Sync, why do they sing?"
3238,2000,Eminem,The Marshall Mathers LP ,I'm Back,Am I the only one who realizes they stink?
3239,2000,Eminem,The Marshall Mathers LP ,I'm Back,Should I dye my hair pink and care what y'all think
3240,2000,Eminem,The Marshall Mathers LP ,I'm Back,Lip sync and buy a bigger size of earrings?
3241,2000,Eminem,The Marshall Mathers LP ,I'm Back,It's why I tend to block out when I hear things
3242,2000,Eminem,The Marshall Mathers LP ,I'm Back,Cause all these fans screamin' is makin' my ears ring AHH
3243,2000,Eminem,The Marshall Mathers LP ,I'm Back,So I just throw up a middle finger and let it linger
3244,2000,Eminem,The Marshall Mathers LP ,I'm Back,Longer than the rumor that I was stickin' it to Christina
3245,2000,Eminem,The Marshall Mathers LP ,I'm Back,'Cause if I ever stuck it to any singer in showbiz
3246,2000,Eminem,The Marshall Mathers LP ,I'm Back,"It'd be Jennifer Lopez - and Puffy, you know this"
3247,2000,Eminem,The Marshall Mathers LP ,I'm Back,"I'm sorry Puff, but I don't give a fuck"
3248,2000,Eminem,The Marshall Mathers LP ,I'm Back,If this chick was my own mother
3249,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'd still fuck her with no rubber and cum inside her
3250,2000,Eminem,The Marshall Mathers LP ,I'm Back,And have a son and a new brother at the same time
3251,2000,Eminem,The Marshall Mathers LP ,I'm Back,And just say that it ain't mine - what's my name?
3252,2000,Eminem,The Marshall Mathers LP ,I'm Back,[ x4:]
3253,2000,Eminem,The Marshall Mathers LP ,I'm Back,That's why they call me Slim Shady
3254,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3255,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm back I'm back
3256,2000,Eminem,The Marshall Mathers LP ,I'm Back,Slim Shady
3257,2000,Eminem,The Marshall Mathers LP ,I'm Back,[Vocal scratching]
3258,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Guess who's b-back, back"
3259,2000,Eminem,The Marshall Mathers LP ,I'm Back,Gue-gue-guess who's back Hi mom!
3260,2000,Eminem,The Marshall Mathers LP ,I'm Back,[Scratch] Guess who's back
3261,2000,Eminem,The Marshall Mathers LP ,I'm Back,[Scratch] Gue [scratch] guess who's back
3262,2000,Eminem,The Marshall Mathers LP ,I'm Back,D-12 [scratch] Guess who's back
3263,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Gue, gue-gue-gue, guess who's back"
3264,2000,Eminem,The Marshall Mathers LP ,I'm Back,Dr. Dre [scratch] Guess who's back
3265,2000,Eminem,The Marshall Mathers LP ,I'm Back,Back back [scratch] back
3266,2000,Eminem,The Marshall Mathers LP ,I'm Back,[Scratch]
3267,2000,Eminem,The Marshall Mathers LP ,I'm Back,"Slim Shady, 2001"
3268,2000,Eminem,The Marshall Mathers LP ,I'm Back,I'm blew out from this blunt sighs fuck
3269,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,You know I just don't get it
3270,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Last year I was nobody
3271,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,This year I'm selling records
3272,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now everybody wants to come around like I owe em something
3273,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Heh, the fuck you want from me, ten million dollars?"
3274,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Get the fuck out of here
3275,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"You see I'm, just Marshall Mathers Marshall Mathers"
3276,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"I'm just a regular guy,"
3277,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I don't know why all the fuss about me fuss about me
3278,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Nobody ever gave a fuck before,"
3279,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All they did was doubt me did was doubt me
3280,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now everybody wanna run their mouth
3281,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And try to take shots at me take shots at me
3282,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Yo, you might see me jogging, you might see me walking"
3283,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,You might see me walking a dead rottweiler dog
3284,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,With its head chopped off in the park with a spiked collar
3285,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Hollering at him 'cause the son of a bitch won't quit barking
3286,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"grrrr, ARF ARF Or leaning out a window, with a cocked shotgun"
3287,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Driving up the block in the car that they shot 'Pac in
3288,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Looking for Big's killers, dressing ridiculous"
3289,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Blue and red like I don't see what the big deal is
3290,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Double barrel twelve gauge bigger than Chris Wallace
3291,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Pissed off, 'cause Biggie and 'Pac just missed all this"
3292,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Watching all these cheap imitations get rich off 'em
3293,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And get dollars that shoulda been theirs like they switched wallets
3294,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And amidst all this Crist' popping and wrist watches
3295,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I just sit back and just watch and just get nauseous
3296,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And walk around with an empty bottle of Remy Martin
3297,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Starting shit like some 26-year-old skinny Cartman God damnit!
3298,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I'm anti-Backstreet and Ricky Martin
3299,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Whose instinct's to kill N'Sync, don't get me started"
3300,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,These fuckin' brats can't sing and Britney's garbage
3301,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,What's this bitch retarded? Gimme back my sixteen dollars
3302,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All I see is sissies in magazines smiling
3303,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Whatever happened to wiling out and being violent?
3304,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Whatever happened to catching a good old-fashioned
3305,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Passionate ass-whooping and getting your shoes coat and your hat tooken?
3306,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"New Kids on the Block, sucked a lot of dick"
3307,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Boy/girl groups make me sick
3308,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And I can't wait 'til I catch all you faggots in public
3309,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I'ma love it.. hahaha
3310,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Vanilla Ice don't like me uh-uh
3311,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Said some shit in Vibe to spite me yup
3312,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Then went and dyed his hair just like me hehe
3313,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,A bunch of little kids wanna swear just like me
3314,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"And run around screaming, I don't care, just bite me nah nah"
3315,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I think I was put here to annoy the world
3316,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And destroy your little 4-year-old boy or girl
3317,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Plus I was put here to put fear in faggots who spray Faygo Root Beer
3318,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And call themselves Clowns 'cause they look queer
3319,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Faggy 2 Dope and Silent Gay
3320,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Claiming Detroit, when y'all live twenty miles away fuckin punks"
3321,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"And I don't wrestle, I'll knock you fuckin faggots the fuck out"
3322,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Ask 'em about the club they was at when they snuck out
3323,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,After they ducked out the back when they saw us and bugged out
3324,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"AHHH! Ducked down and got paintballs shot at they truck, blaow!"
3325,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Look at y'all running your mouth again
3326,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"When you ain't seen a fuckin Mile Road, South of 10"
3327,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"And I don't need help, from D12, to beat up two females"
3328,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"In make-up, who may try to scratch me with Lee Nails"
3329,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Slim Anus, you damn right, Slim Anus"
3330,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I don't get fucked in mine like you two little flaming faggots!
3331,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Cause I'm just Marshall Mathers Marshall Mathers
3332,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"I'm not a wrestler guy,"
3333,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I'll knock you out if you talk about me you talk about me
3334,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Come and see me on the streets alone
3335,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,If you assholes doubt me assholes doubt me
3336,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And if you wanna run your mouth
3337,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Then come take your best shot at me your best shot at me
3338,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Is it because you love me that y'all expect so much of me?
3339,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"You little groupie bitch, get off me, go fuck Puffy"
3340,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now because of this blonde mop that's on top
3341,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Of this fucked up head that I've got, I've gone pop?"
3342,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,The underground just spunned around and did a 360
3343,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now these kids diss me and act like some big sissies
3344,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Oh, he just did some shit with Missy,"
3345,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,So now he thinks he's too big to do some shit with MC Get-Bizzy
3346,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,My fuckin bitch mom's suing for ten million
3347,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,She must want a dollar for every pill I've been stealing
3348,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Shit, where the fuck you think I picked up the habit?"
3349,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All I had to do was go in her room and lift up her mattress
3350,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Which is it bitch, Mrs. Briggs or Ms. Mathers?"
3351,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,It doesn't matter your [attorney Fred Gibson's a] faggot!
3352,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Talking about I fabricated my past
3353,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,He's just aggravated I won't ejaculate in his ass Uh!
3354,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"So tell me, what the hell is a fella to do?"
3355,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"For every million I make, another relative sues"
3356,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Family fighting and fussing over who wants to invite me to supper
3357,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All of a sudden I got 90 some cousins Hey it's me!
3358,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,A half-brother and sister who never seen me
3359,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Or even bothered to call me until they saw me on TV
3360,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now everybody's so happy and proud
3361,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I'm finally allowed to step foot in my girlfriend's house
3362,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Hey-hey! And then to top it off, I walked to the newsstand"
3363,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,To buy this cheap-ass little magazine with a food stamp
3364,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Skipped to the last page, flipped right fast"
3365,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And what do I see? A picture of my big white ass
3366,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Okay, let me give you motherfuckers some help:"
3367,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Uh, here – DOUBLE XL, DOUBLE XL"
3368,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now your magazine shouldn't have so much trouble to sell
3369,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Ah fuck it, I'll even buy a couple myself"
3370,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Cause I'm just Marshall Mathers Marshall Mathers
3371,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"I'm just a regular guy,"
3372,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I don't know why all the fuss about me fuss about me
3373,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Nobody ever gave a fuck before,"
3374,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All they did was doubt me did was doubt me
3375,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now everybody wanna run their mouth
3376,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And try to take shots at me take shots at me
3377,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Because I'm just Marshall Mathers Marshall Mathers
3378,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"I'm just a regular guy,"
3379,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,I don't know why all the fuss about me fuss about me
3380,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,"Nobody ever gave a fuck before,"
3381,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,All they did was doubt me did was doubt me
3382,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,Now everybody wanna run their mouth
3383,2000,Eminem,The Marshall Mathers LP ,Marshall Mathers,And try to take shots at me take shots at me
3384,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Yeah, hahahaha...whooooo, shit!"
3385,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Aight, guess what? I ain't coming in yet..."
3386,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'll come in a minute
3387,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Ayo...This is my love song...it goes like this
3388,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Back when Mark Wahlberg was Marky Mark
3389,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,fuckin' faggot
3390,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,This is how we used to make the party start
3391,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,We used to mix Hen' with Bacardi Dark
3392,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And when it kicks in you can hardly talk
3393,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And by the sixth gin you're gon' probably crawl
3394,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And you'll be sick then and you'll probably barf
3395,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And my prediction is you're gon' probably fall
3396,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Either somewhere in the lobby or the hallway wall
3397,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And everything's spinning
3398,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,You're beginnin' to think women
3399,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Are swimming in pink linen again in the sink
3400,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Then in a couple of minutes
3401,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,That bottle of Guinness is finished
3402,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,You are now allowed to officially slap bitches
3403,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,You have the right to remain violent and start wilin'
3404,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Start a fight with the same guy that was smart-eyein' you
3405,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Get in your car, start it, and start drivin'"
3406,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Over the island and cause a 42-car pile-up
3407,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Earth calling, pilot to co-pilot"
3408,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Looking for life on this planet, sir, no sign of it"
3409,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,All I can see is a bunch of smoke flyin'
3410,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And I'm so high that I might die if I go by it
3411,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Let me out of this place
3412,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm outta place
3413,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm in outer space
3414,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I've just vanished without a trace
3415,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm going to a pretty place
3416,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Now where the flowers grow
3417,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'll be back in an hour or so
3418,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,'Cause every time I go to try to leave
3419,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Someone keeps pullin' on my sleeve
3420,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"I don't wanna, but I gotta stay"
3421,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,These drugs really got a hold of me
3422,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Cause every time I try to tell them No
3423,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,They won't let me ever let them go
3424,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm a sucker all I gotta say
3425,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,These drugs really got a hold of me
3426,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"In third grade, all I used to do"
3427,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Was sniff glue through a tube and play Rubik's cube
3428,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,17 years later I'm as rude as Jude
3429,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Scheming on the first chick with the hugest boobs
3430,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I've got no game
3431,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And every face looks the same
3432,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,They've got no name
3433,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,So I don't need game to play
3434,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I just say whatever I want to whoever I want
3435,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Whenever I want, wherever I want, however I want"
3436,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,However I do show some respect to few
3437,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,This ecstasy's got me standing next to you
3438,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Getting sentimental as fuck spillin' guts to you
3439,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,We just met but I think I'm in love with you
3440,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,But you're on it too
3441,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,So you tell me you love me too
3442,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Wake up in the morning like
3443,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Yo, what the fuck we do?"
3444,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I gotta go bitch
3445,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,You know I got stuff to do
3446,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,'Cause if I get caught cheatin' then I'm stuck with you
3447,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,But in the long run
3448,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,These drugs are probably going to catch up sooner or later
3449,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"But fuck it, I'm on one"
3450,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,So let's enjoy
3451,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Let the X destroy your spinal cord
3452,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,So it's not a straight line no more
3453,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,'Til we walk around looking like some wind-up dolls
3454,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Shit's sticking out of our backs like a dinosaur
3455,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"Shit, six hits won't even get me high no more"
3456,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,So bye for now
3457,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm going to try to find some more
3458,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,'Cause every time I go to try to leave
3459,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Someone keeps pullin' on my sleeve
3460,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"I don't wanna, but I gotta stay"
3461,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,These drugs really got a hold of me
3462,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Cause every time I try to tell them No
3463,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,They won't let me ever let them go
3464,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I'm a sucker all I gotta say
3465,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,These drugs really got a hold of me
3466,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,That's the sound of a bottle when it's hollow
3467,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,When you swallow it all wallow and drown in your sorrow
3468,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And tomorrow you're probably gonna wanna do it again
3469,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,What's a little spinal fluid between you and a friend? Screw it
3470,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And what's a little bit of alcohol poisoning?
3471,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,And what's a little fight?
3472,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Tomorrow you'll be boys again
3473,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,It's your life
3474,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Live it however you wanna
3475,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Marijuana is everywhere
3476,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Where was you brought up?
3477,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,It don't matter as long as you get where you're going
3478,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,‘Cause none of this shit's gonna mean shit where we're goin'
3479,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"They tell you to stop, but you just sit there ignoring"
3480,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Even though you wake up feeling like shit every morning
3481,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,But you're young
3482,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,You've got a lot of drugs to do
3483,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Girls to screw
3484,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Parties to crash
3485,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Sucks to be you
3486,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,"If I could take it all back now, I wouldn't"
3487,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,I would have did more shit that people said that I shouldn't
3488,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,But I'm all grown up now and upgraded and graduated
3489,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,Did better drugs and updated
