sl,date,artist,album,song,word,sentiment
844,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,trust
845,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,time,anticipation
847,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,save,joy
847,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,save,positive
847,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,save,trust
848,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,weeping,sadness
848,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,smile,joy
848,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,smile,positive
848,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,smile,surprise
848,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,smile,trust
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,coming,anticipation
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,dawn,anticipation
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,dawn,joy
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,dawn,positive
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,dawn,surprise
849,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,dawn,trust
850,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,true,joy
850,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,true,positive
850,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,true,trust
852,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,love,joy
852,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,love,positive
853,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,anticipation
853,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,joy
853,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,positive
853,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,surprise
853,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sun,trust
854,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sing,anticipation
854,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sing,joy
854,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sing,positive
854,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sing,sadness
854,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,sing,trust
855,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,love,joy
855,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,love,positive
857,01/06/72,Eagles,The Eagles,Most Of Us Are Sad,show,trust
860,01/06/72,Eagles,The Eagles,Nightingale,hanging,anger
860,01/06/72,Eagles,The Eagles,Nightingale,hanging,disgust
860,01/06/72,Eagles,The Eagles,Nightingale,hanging,fear
860,01/06/72,Eagles,The Eagles,Nightingale,hanging,negative
860,01/06/72,Eagles,The Eagles,Nightingale,hanging,sadness
860,01/06/72,Eagles,The Eagles,Nightingale,peace,anticipation
860,01/06/72,Eagles,The Eagles,Nightingale,peace,joy
860,01/06/72,Eagles,The Eagles,Nightingale,peace,positive
860,01/06/72,Eagles,The Eagles,Nightingale,peace,trust
862,01/06/72,Eagles,The Eagles,Nightingale,hanging,anger
862,01/06/72,Eagles,The Eagles,Nightingale,hanging,disgust
862,01/06/72,Eagles,The Eagles,Nightingale,hanging,fear
862,01/06/72,Eagles,The Eagles,Nightingale,hanging,negative
862,01/06/72,Eagles,The Eagles,Nightingale,hanging,sadness
862,01/06/72,Eagles,The Eagles,Nightingale,good,anticipation
862,01/06/72,Eagles,The Eagles,Nightingale,good,joy
862,01/06/72,Eagles,The Eagles,Nightingale,good,positive
862,01/06/72,Eagles,The Eagles,Nightingale,good,surprise
862,01/06/72,Eagles,The Eagles,Nightingale,good,trust
862,01/06/72,Eagles,The Eagles,Nightingale,baby,joy
862,01/06/72,Eagles,The Eagles,Nightingale,baby,positive
864,01/06/72,Eagles,The Eagles,Nightingale,joy,joy
864,01/06/72,Eagles,The Eagles,Nightingale,joy,positive
869,01/06/72,Eagles,The Eagles,Nightingale,love,joy
869,01/06/72,Eagles,The Eagles,Nightingale,love,positive
872,01/06/72,Eagles,The Eagles,Nightingale,murder,anger
872,01/06/72,Eagles,The Eagles,Nightingale,murder,disgust
872,01/06/72,Eagles,The Eagles,Nightingale,murder,fear
872,01/06/72,Eagles,The Eagles,Nightingale,murder,negative
872,01/06/72,Eagles,The Eagles,Nightingale,murder,sadness
872,01/06/72,Eagles,The Eagles,Nightingale,murder,surprise
880,01/06/72,Eagles,The Eagles,Nightingale,time,anticipation
883,01/06/72,Eagles,The Eagles,Nightingale,lose,anger
883,01/06/72,Eagles,The Eagles,Nightingale,lose,disgust
883,01/06/72,Eagles,The Eagles,Nightingale,lose,fear
883,01/06/72,Eagles,The Eagles,Nightingale,lose,negative
883,01/06/72,Eagles,The Eagles,Nightingale,lose,sadness
883,01/06/72,Eagles,The Eagles,Nightingale,lose,surprise
884,01/06/72,Eagles,The Eagles,Nightingale,baby,joy
884,01/06/72,Eagles,The Eagles,Nightingale,baby,positive
886,01/06/72,Eagles,The Eagles,Nightingale,coming,anticipation
886,01/06/72,Eagles,The Eagles,Nightingale,devastation,anger
886,01/06/72,Eagles,The Eagles,Nightingale,devastation,fear
886,01/06/72,Eagles,The Eagles,Nightingale,devastation,negative
886,01/06/72,Eagles,The Eagles,Nightingale,devastation,sadness
886,01/06/72,Eagles,The Eagles,Nightingale,devastation,surprise
887,01/06/72,Eagles,The Eagles,Nightingale,lord,disgust
887,01/06/72,Eagles,The Eagles,Nightingale,lord,negative
887,01/06/72,Eagles,The Eagles,Nightingale,lord,positive
887,01/06/72,Eagles,The Eagles,Nightingale,lord,trust
888,01/06/72,Eagles,The Eagles,Nightingale,love,joy
888,01/06/72,Eagles,The Eagles,Nightingale,love,positive
890,01/06/72,Eagles,The Eagles,Nightingale,hanging,anger
890,01/06/72,Eagles,The Eagles,Nightingale,hanging,disgust
890,01/06/72,Eagles,The Eagles,Nightingale,hanging,fear
890,01/06/72,Eagles,The Eagles,Nightingale,hanging,negative
890,01/06/72,Eagles,The Eagles,Nightingale,hanging,sadness
890,01/06/72,Eagles,The Eagles,Nightingale,peace,anticipation
890,01/06/72,Eagles,The Eagles,Nightingale,peace,joy
890,01/06/72,Eagles,The Eagles,Nightingale,peace,positive
890,01/06/72,Eagles,The Eagles,Nightingale,peace,trust
891,01/06/72,Eagles,The Eagles,Nightingale,lie,anger
891,01/06/72,Eagles,The Eagles,Nightingale,lie,disgust
891,01/06/72,Eagles,The Eagles,Nightingale,lie,negative
891,01/06/72,Eagles,The Eagles,Nightingale,lie,sadness
892,01/06/72,Eagles,The Eagles,Nightingale,hanging,anger
892,01/06/72,Eagles,The Eagles,Nightingale,hanging,disgust
892,01/06/72,Eagles,The Eagles,Nightingale,hanging,fear
892,01/06/72,Eagles,The Eagles,Nightingale,hanging,negative
892,01/06/72,Eagles,The Eagles,Nightingale,hanging,sadness
892,01/06/72,Eagles,The Eagles,Nightingale,special,joy
892,01/06/72,Eagles,The Eagles,Nightingale,special,positive
892,01/06/72,Eagles,The Eagles,Nightingale,friend,joy
892,01/06/72,Eagles,The Eagles,Nightingale,friend,positive
892,01/06/72,Eagles,The Eagles,Nightingale,friend,trust
895,01/06/72,Eagles,The Eagles,Nightingale,inspiration,anticipation
895,01/06/72,Eagles,The Eagles,Nightingale,inspiration,joy
895,01/06/72,Eagles,The Eagles,Nightingale,inspiration,positive
896,01/06/72,Eagles,The Eagles,Nightingale,lead,positive
901,01/06/72,Eagles,The Eagles,Nightingale,wait,anticipation
901,01/06/72,Eagles,The Eagles,Nightingale,wait,negative
902,01/06/72,Eagles,The Eagles,Nightingale,baby,joy
902,01/06/72,Eagles,The Eagles,Nightingale,baby,positive
904,01/06/72,Eagles,The Eagles,Nightingale,coming,anticipation
904,01/06/72,Eagles,The Eagles,Nightingale,devastation,anger
904,01/06/72,Eagles,The Eagles,Nightingale,devastation,fear
904,01/06/72,Eagles,The Eagles,Nightingale,devastation,negative
904,01/06/72,Eagles,The Eagles,Nightingale,devastation,sadness
904,01/06/72,Eagles,The Eagles,Nightingale,devastation,surprise
907,01/06/72,Eagles,The Eagles,Nightingale,prevail,anticipation
907,01/06/72,Eagles,The Eagles,Nightingale,prevail,joy
907,01/06/72,Eagles,The Eagles,Nightingale,prevail,positive
908,01/06/72,Eagles,The Eagles,Nightingale,hanging,anger
908,01/06/72,Eagles,The Eagles,Nightingale,hanging,disgust
908,01/06/72,Eagles,The Eagles,Nightingale,hanging,fear
908,01/06/72,Eagles,The Eagles,Nightingale,hanging,negative
908,01/06/72,Eagles,The Eagles,Nightingale,hanging,sadness
908,01/06/72,Eagles,The Eagles,Nightingale,peace,anticipation
908,01/06/72,Eagles,The Eagles,Nightingale,peace,joy
908,01/06/72,Eagles,The Eagles,Nightingale,peace,positive
908,01/06/72,Eagles,The Eagles,Nightingale,peace,trust
910,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,lost,negative
910,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,lost,sadness
911,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,wrong,negative
911,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,time,anticipation
912,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,facts,positive
912,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,facts,trust
913,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,completely,positive
913,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,blind,negative
919,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,baby,joy
919,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,baby,positive
919,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,long,anticipation
920,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,reason,positive
921,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,blame,anger
921,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,blame,disgust
921,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,blame,negative
922,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,time,anticipation
923,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,hanging,anger
923,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,hanging,disgust
923,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,hanging,fear
923,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,hanging,negative
923,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,hanging,sadness
929,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,time,anticipation
929,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,leave,negative
929,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,leave,sadness
929,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,leave,surprise
930,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,smoker,negative
931,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,joker,joy
931,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,joker,positive
931,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,joker,surprise
931,01/06/72,Eagles,The Eagles,Train Leaves Here This Morning,lead,positive
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,anger
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,anticipation
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,disgust
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,fear
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,negative
937,01/06/72,Eagles,The Eagles,Take The Devil,devil,sadness
940,01/06/72,Eagles,The Eagles,Take The Devil,cold,negative
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,anger
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,anticipation
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,disgust
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,fear
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,joy
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,negative
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,positive
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,sadness
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,surprise
941,01/06/72,Eagles,The Eagles,Take The Devil,feeling,trust
944,01/06/72,Eagles,The Eagles,Take The Devil,god,anticipation
944,01/06/72,Eagles,The Eagles,Take The Devil,god,fear
944,01/06/72,Eagles,The Eagles,Take The Devil,god,joy
944,01/06/72,Eagles,The Eagles,Take The Devil,god,positive
944,01/06/72,Eagles,The Eagles,Take The Devil,god,trust
944,01/06/72,Eagles,The Eagles,Take The Devil,lead,positive
945,01/06/72,Eagles,The Eagles,Take The Devil,show,trust
948,01/06/72,Eagles,The Eagles,Take The Devil,blind,negative
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,anger
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,anticipation
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,disgust
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,fear
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,negative
949,01/06/72,Eagles,The Eagles,Take The Devil,devil,sadness
954,01/06/72,Eagles,The Eagles,Take The Devil,love,joy
954,01/06/72,Eagles,The Eagles,Take The Devil,love,positive
956,01/06/72,Eagles,The Eagles,Take The Devil,god,anticipation
956,01/06/72,Eagles,The Eagles,Take The Devil,god,fear
956,01/06/72,Eagles,The Eagles,Take The Devil,god,joy
956,01/06/72,Eagles,The Eagles,Take The Devil,god,positive
956,01/06/72,Eagles,The Eagles,Take The Devil,god,trust
956,01/06/72,Eagles,The Eagles,Take The Devil,lead,positive
957,01/06/72,Eagles,The Eagles,Take The Devil,show,trust
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,anger
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,anticipation
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,disgust
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,fear
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,negative
959,01/06/72,Eagles,The Eagles,Take The Devil,devil,sadness
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,anger
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,anticipation
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,disgust
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,fear
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,negative
960,01/06/72,Eagles,The Eagles,Take The Devil,devil,sadness
963,01/06/72,Eagles,The Eagles,Earlybird,break,surprise
964,01/06/72,Eagles,The Eagles,Earlybird,working,positive
965,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
966,01/06/72,Eagles,The Eagles,Earlybird,denying,anticipation
966,01/06/72,Eagles,The Eagles,Earlybird,denying,negative
967,01/06/72,Eagles,The Eagles,Earlybird,time,anticipation
967,01/06/72,Eagles,The Eagles,Earlybird,flying,fear
967,01/06/72,Eagles,The Eagles,Earlybird,flying,positive
970,01/06/72,Eagles,The Eagles,Earlybird,eagle,trust
973,01/06/72,Eagles,The Eagles,Earlybird,tough,negative
973,01/06/72,Eagles,The Eagles,Earlybird,tough,sadness
974,01/06/72,Eagles,The Eagles,Earlybird,time,anticipation
977,01/06/72,Eagles,The Eagles,Earlybird,wrong,negative
981,01/06/72,Eagles,The Eagles,Earlybird,sun,anticipation
981,01/06/72,Eagles,The Eagles,Earlybird,sun,joy
981,01/06/72,Eagles,The Eagles,Earlybird,sun,positive
981,01/06/72,Eagles,The Eagles,Earlybird,sun,surprise
981,01/06/72,Eagles,The Eagles,Earlybird,sun,trust
982,01/06/72,Eagles,The Eagles,Earlybird,reading,positive
983,01/06/72,Eagles,The Eagles,Earlybird,crazy,anger
983,01/06/72,Eagles,The Eagles,Earlybird,crazy,fear
983,01/06/72,Eagles,The Eagles,Earlybird,crazy,negative
983,01/06/72,Eagles,The Eagles,Earlybird,crazy,sadness
983,01/06/72,Eagles,The Eagles,Earlybird,music,joy
983,01/06/72,Eagles,The Eagles,Earlybird,music,positive
983,01/06/72,Eagles,The Eagles,Earlybird,music,sadness
983,01/06/72,Eagles,The Eagles,Earlybird,fun,anticipation
983,01/06/72,Eagles,The Eagles,Earlybird,fun,joy
983,01/06/72,Eagles,The Eagles,Earlybird,fun,positive
985,01/06/72,Eagles,The Eagles,Earlybird,ease,positive
986,01/06/72,Eagles,The Eagles,Earlybird,harm,fear
986,01/06/72,Eagles,The Eagles,Earlybird,harm,negative
989,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
991,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
993,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
995,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
997,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
999,01/06/72,Eagles,The Eagles,Earlybird,fade,negative
1002,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,desert,anger
1002,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,desert,disgust
1002,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,desert,fear
1002,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,desert,negative
1002,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,desert,sadness
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,anticipation
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,joy
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,positive
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,surprise
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,trust
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anger
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anticipation
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,disgust
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,fear
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,joy
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,negative
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,positive
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,sadness
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,surprise
1004,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,trust
1006,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,standing,positive
1006,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,ground,trust
1007,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,found,joy
1007,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,found,positive
1007,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,found,trust
1007,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,long,anticipation
1007,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,time,anticipation
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,anticipation
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,joy
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,positive
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,surprise
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,trust
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anger
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anticipation
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,disgust
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,fear
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,joy
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,negative
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,positive
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,sadness
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,surprise
1011,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,trust
1013,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,standing,positive
1013,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,ground,trust
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anger
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anticipation
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,disgust
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,fear
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,joy
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,negative
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,positive
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,sadness
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,surprise
1014,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,trust
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,lover,anticipation
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,lover,joy
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,lover,positive
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,lover,trust
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,friend,joy
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,friend,positive
1015,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,friend,trust
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,anticipation
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,joy
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,positive
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,surprise
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,peaceful,trust
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anger
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,anticipation
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,disgust
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,fear
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,joy
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,negative
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,positive
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,sadness
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,surprise
1018,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,feeling,trust
1020,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,standing,positive
1021,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,standing,positive
1022,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,standing,positive
1022,01/06/72,Eagles,The Eagles,Peaceful Easy Feeling,ground,trust
1024,01/06/72,Eagles,The Eagles,Tryin',music,joy
1024,01/06/72,Eagles,The Eagles,Tryin',music,positive
1024,01/06/72,Eagles,The Eagles,Tryin',music,sadness
1025,01/06/72,Eagles,The Eagles,Tryin',destination,anticipation
1025,01/06/72,Eagles,The Eagles,Tryin',destination,fear
1025,01/06/72,Eagles,The Eagles,Tryin',destination,joy
1025,01/06/72,Eagles,The Eagles,Tryin',destination,positive
1025,01/06/72,Eagles,The Eagles,Tryin',destination,sadness
1025,01/06/72,Eagles,The Eagles,Tryin',destination,surprise
1027,01/06/72,Eagles,The Eagles,Tryin',long,anticipation
1027,01/06/72,Eagles,The Eagles,Tryin',ahead,positive
1033,01/06/72,Eagles,The Eagles,Tryin',time,anticipation
1043,01/06/72,Eagles,The Eagles,Tryin',lonely,anger
1043,01/06/72,Eagles,The Eagles,Tryin',lonely,disgust
1043,01/06/72,Eagles,The Eagles,Tryin',lonely,fear
1043,01/06/72,Eagles,The Eagles,Tryin',lonely,negative
1043,01/06/72,Eagles,The Eagles,Tryin',lonely,sadness
1045,01/06/72,Eagles,The Eagles,Tryin',mistake,negative
1045,01/06/72,Eagles,The Eagles,Tryin',mistake,sadness
