sl,Year,artist,album,song,text
6158,1999,Eminem, LP ,I'm ,How you gonna scare somebody with a gun threat
6159,1999,Eminem, LP ,I'm ,when they high off of drugs they haven't even done yet Huh?
6160,1999,Eminem, LP ,I'm ,So bring the money by tonight - cause your wife
6161,1999,Eminem, LP ,I'm ,said this the biggest knife she ever saw in her life Help me! Help me!
6162,1999,Eminem, LP ,I'm ,I try to keep it positive and play it cool
6163,1999,Eminem, LP ,I'm ,Shoot up the playground and tell the kids to stay in school Stay in school!
6164,1999,Eminem, LP ,I'm ,Cause I'm the one they can relate to and look up to better
6165,1999,Eminem, LP ,I'm ,Tonight I think I'll write my biggest fan a  fornication  you letter
6166,1999,Eminem, LP ,I'm ,"I got mushrooms, I got acid, I got tabs and aspirin tablets"
6167,1999,Eminem, LP ,I'm ,"I'm your brother when you need, some good weed to set you free"
6168,1999,Eminem, LP ,I'm ,"You know me, I'm your friend, when you need a minithin"
6169,1999,Eminem, LP ,I'm ,I'm .. I'm !!
6170,1999,Eminem, LP ,I'm ,[Eminem]
6171,1999,Eminem, LP ,I'm ,Yo.. I listen to your demo tape and act like I don't like it
6172,1999,Eminem, LP ,I'm ,Aww that shit is wack!
6173,1999,Eminem, LP ,I'm ,Six months later you hear your lyrics on my shit
6174,1999,Eminem, LP ,I'm ,What?? That's my shit!
6175,1999,Eminem, LP ,I'm ,People don't buy shit no more they just dub it
6176,1999,Eminem, LP ,I'm ,"That's why I'm still broke and had the number one club hit Yup, uh huh"
6177,1999,Eminem, LP ,I'm ,But they love it when you make your business public
6178,1999,Eminem, LP ,I'm ,"so  fornication  it, I've got herpes while we on the subject uh-huh"
6179,1999,Eminem, LP ,I'm ,And if I told you I had AIDS y'all would play it
6180,1999,Eminem, LP ,I'm ,cause you stupid  fornication  ers think I'm playin when I say it
6181,1999,Eminem, LP ,I'm ,"-- Well, I do take pills, don't do speed"
6182,1999,Eminem, LP ,I'm ,"Don't do crack uh-uhh don't do coke, I do smoke weed uh-huh"
6183,1999,Eminem, LP ,I'm ,"Don't do smack, I do do shrooms, do drink beer yup"
6184,1999,Eminem, LP ,I'm ,I just wanna make a few things clear
6185,1999,Eminem, LP ,I'm ,My baby mama's not dead uh-uhh she's still alive and bitchin yup
6186,1999,Eminem, LP ,I'm ,"And I don't have herpes, my dick's just itchin"
6187,1999,Eminem, LP ,I'm ,"It's not syphilis, and as for being AIDS infested"
6188,1999,Eminem, LP ,I'm ,"I don't know yet, I'm too scared to get tested"
6189,1999,Eminem, LP ,I'm ,"I got mushrooms, I got acid, I got tabs and aspirin tablets"
6190,1999,Eminem, LP ,I'm ,"I'm your brother when you need, some good weed to set you free"
6191,1999,Eminem, LP ,I'm ,"You know me, I'm your friend, when you need a minithin"
6192,1999,Eminem, LP ,I'm ,I'm .. I'm !!
6193,1999,Eminem, LP ,I'm ,"Ha hah-ha, ha! Ha hah, hah.. I told you I was !!"
6194,1999,Eminem, LP ,I'm ,"Ha hah-ha, hah-ha! Ha hah, hah-ha, hah-ha, hah-ha"
6195,1999,Eminem, LP ,I'm ,Y'all didn't wanna believe me!
6196,1999,Eminem, LP ,I'm ,I'm !!
6197,1999,Eminem, LP ,I'm ,.. And that's my name
6198,1999,Eminem, LP ,Rock Bottom,A-yo!
6199,1999,Eminem, LP ,Rock Bottom,This song is dedicated to all the happy people
6200,1999,Eminem, LP ,Rock Bottom,All the happy people who have real nice lives
6201,1999,Eminem, LP ,Rock Bottom,And have no idea what it's like to be broke as  fornication 
6202,1999,Eminem, LP ,Rock Bottom,[Verse One:]
6203,1999,Eminem, LP ,Rock Bottom,"I feel like I'm walking a tight rope, without a circus net"
6204,1999,Eminem, LP ,Rock Bottom,"I'm popping percocets, I'm a nervous wreck"
6205,1999,Eminem, LP ,Rock Bottom,I deserve respect; but I work a sweat for this worthless check
6206,1999,Eminem, LP ,Rock Bottom,"'Bout to burst this tech, at somebody to reverse this debt"
6207,1999,Eminem, LP ,Rock Bottom,Minimum wage got my adrenaline caged
6208,1999,Eminem, LP ,Rock Bottom,Full of venom and rage
6209,1999,Eminem, LP ,Rock Bottom,Especially when I'm engaged
6210,1999,Eminem, LP ,Rock Bottom,And my daughter's down to her last diaper
6211,1999,Eminem, LP ,Rock Bottom,That's got my ass hyper
6212,1999,Eminem, LP ,Rock Bottom,"I pray that god answers, maybe I'll ask nicer"
6213,1999,Eminem, LP ,Rock Bottom,Watching ballers while they're flossing in their pathfinders
6214,1999,Eminem, LP ,Rock Bottom,These overnight stars becoming autograph signers
6215,1999,Eminem, LP ,Rock Bottom,We all long to blow up and leave the past behind us
6216,1999,Eminem, LP ,Rock Bottom,Along with the small fry's and average half pinters
6217,1999,Eminem, LP ,Rock Bottom,While player haters turn bitch like they have vaginas
6218,1999,Eminem, LP ,Rock Bottom,'Cause we see them dollar signs and let the cash blind us
6219,1999,Eminem, LP ,Rock Bottom,Money'll brainwash you and leave your ass mindless
6220,1999,Eminem, LP ,Rock Bottom,While snakes slither in the grass spineless
6221,1999,Eminem, LP ,Rock Bottom,[ 2x:]
6222,1999,Eminem, LP ,Rock Bottom,That's Rock Bottom
6223,1999,Eminem, LP ,Rock Bottom,When this life makes you're mad enough to kill
6224,1999,Eminem, LP ,Rock Bottom,That's Rock Bottom
6225,1999,Eminem, LP ,Rock Bottom,When you want something bad enough to steal
6226,1999,Eminem, LP ,Rock Bottom,That's Rock Bottom
6227,1999,Eminem, LP ,Rock Bottom,When you feel like you've had it up to here
6228,1999,Eminem, LP ,Rock Bottom,'Cause you're mad enough to scream but you're sad enough to tear
6229,1999,Eminem, LP ,Rock Bottom,[Verse Two:]
6230,1999,Eminem, LP ,Rock Bottom,My life is full of empty promises
6231,1999,Eminem, LP ,Rock Bottom,And broken dreams
6232,1999,Eminem, LP ,Rock Bottom,I'm hoping things will look up
6233,1999,Eminem, LP ,Rock Bottom,But there ain't no job openings
6234,1999,Eminem, LP ,Rock Bottom,"I feel discouraged, hungry and malnourished"
6235,1999,Eminem, LP ,Rock Bottom,"Living in this house with no furnace, unfurnished"
6236,1999,Eminem, LP ,Rock Bottom,And I'm sick of working dead end jobs with lame pay
6237,1999,Eminem, LP ,Rock Bottom,And I'm tired of being hired and fired the same day
6238,1999,Eminem, LP ,Rock Bottom,"But  fornication  it, if you know the rules to the game play"
6239,1999,Eminem, LP ,Rock Bottom,'Cause when we die we know we're all going the same way
6240,1999,Eminem, LP ,Rock Bottom,"It's cool to be the player, but it sucks to be the fan"
6241,1999,Eminem, LP ,Rock Bottom,When all you need is bucks to be the man
6242,1999,Eminem, LP ,Rock Bottom,Plus a luxury sedan
6243,1999,Eminem, LP ,Rock Bottom,Too comfortable and roomy in a six
6244,1999,Eminem, LP ,Rock Bottom,But they threw me in the mix
6245,1999,Eminem, LP ,Rock Bottom,With all these gloomy lunatics
6246,1999,Eminem, LP ,Rock Bottom,Who walk around depressed
6247,1999,Eminem, LP ,Rock Bottom,And smoke a pound of ses a day
6248,1999,Eminem, LP ,Rock Bottom,And yesterday went by so quick it seems like it was just today
6249,1999,Eminem, LP ,Rock Bottom,My daughter wants to throw the ball but I'm too stressed to play
6250,1999,Eminem, LP ,Rock Bottom,Live half my life and throw the rest away
6251,1999,Eminem, LP ,Rock Bottom,[]
6252,1999,Eminem, LP ,Rock Bottom,There's people that love me and people that hate me yup
6253,1999,Eminem, LP ,Rock Bottom,"But it's the evil that made me this backstabbing, deceitful, and "
6254,1999,Eminem, LP ,Rock Bottom,"I want the money, the women, the fortune, and the fame"
6255,1999,Eminem, LP ,Rock Bottom,That means I'll end up burning in hell scorching in flames
6256,1999,Eminem, LP ,Rock Bottom,That means I'm stealing your checkbook and forging your name
6257,1999,Eminem, LP ,Rock Bottom,There's lifetime bliss for eternal torture and pain
6258,1999,Eminem, LP ,Rock Bottom,'Cause right now I feel like I've just hit the rock bottom
6259,1999,Eminem, LP ,Rock Bottom,I got problems now everybody on my blocks got 'em I'm done
6260,1999,Eminem, LP ,Rock Bottom,I'm screaming like those two cops when 2pac shot 'em
6261,1999,Eminem, LP ,Rock Bottom,"Holding two glocks, I hope your doors got new locks on 'em"
6262,1999,Eminem, LP ,Rock Bottom,My daughter's feet ain't got no shoes or socks on 'em
6263,1999,Eminem, LP ,Rock Bottom,And the rings you're wearing look like they got a few rocks on 'em
6264,1999,Eminem, LP ,Rock Bottom,And while you flaunt 'em I could be taking them to shops to pawn them
6265,1999,Eminem, LP ,Rock Bottom,I got a couple of rings and a brand new watch you want 'em?
6266,1999,Eminem, LP ,Rock Bottom,'Cause I never went gold off one song
6267,1999,Eminem, LP ,Rock Bottom,I'm running up on someone's lawn with guns drawn
6268,1999,Eminem, LP ,Bad Meets Evil,feat. Royce Da Five-Nine
6269,1999,Eminem, LP ,Bad Meets Evil,[Intro - Cowboy Jeff Bass:]
6270,1999,Eminem, LP ,Bad Meets Evil,I reckon you ain't familiar with these here parts
6271,1999,Eminem, LP ,Bad Meets Evil,"You know, there's a story behind that there saloon"
6272,1999,Eminem, LP ,Bad Meets Evil,"Twenty years ago, two outlaws took this whole town over"
6273,1999,Eminem, LP ,Bad Meets Evil,Sheriffs couldn't stop 'em
6274,1999,Eminem, LP ,Bad Meets Evil,Quickest damn gun-slingers I've ever seen
6275,1999,Eminem, LP ,Bad Meets Evil,Got murdered in cold-blood
6276,1999,Eminem, LP ,Bad Meets Evil,That old saloon there was their little home away from home
6277,1999,Eminem, LP ,Bad Meets Evil,They say the ghosts of Bad and Evil still live in that tavern
6278,1999,Eminem, LP ,Bad Meets Evil,And on a quiet night
6279,1999,Eminem, LP ,Bad Meets Evil,You can still hear the footsteps of  and Royce da 5'9
6280,1999,Eminem, LP ,Bad Meets Evil,[Eminem:]
6281,1999,Eminem, LP ,Bad Meets Evil,"I don't speak, I float in the air wrapped in a sheet"
6282,1999,Eminem, LP ,Bad Meets Evil,"I'm not a real person, I'm a ghost trapped in a beat"
6283,1999,Eminem, LP ,Bad Meets Evil,I translate when my voice is read through a seismograph
6284,1999,Eminem, LP ,Bad Meets Evil,"And a noise is spread, picked up and transmitted through Royce's head"
6285,1999,Eminem, LP ,Bad Meets Evil,"Trap him in his room, possess him and hoist his bed"
6286,1999,Eminem, LP ,Bad Meets Evil,Til the evilness flows through his blood like poisonous lead
6287,1999,Eminem, LP ,Bad Meets Evil,Told him each one of his boys is dead
6288,1999,Eminem, LP ,Bad Meets Evil,I asked him to come to the dark side
6289,1999,Eminem, LP ,Bad Meets Evil,He made a choice and said...
6290,1999,Eminem, LP ,Bad Meets Evil,[Royce:]
6291,1999,Eminem, LP ,Bad Meets Evil,Who hard? Yo I done heard worse
6292,1999,Eminem, LP ,Bad Meets Evil,We can get in two cars and accelerate at each other
6293,1999,Eminem, LP ,Bad Meets Evil,To see which one'll swerve first
6294,1999,Eminem, LP ,Bad Meets Evil,Two blind bandits panic whose mental capacity holds
6295,1999,Eminem, LP ,Bad Meets Evil,That of a globe on top of nine other planets
6296,1999,Eminem, LP ,Bad Meets Evil,Kissed the cheek of the Devil
6297,1999,Eminem, LP ,Bad Meets Evil,Intelligence level is hellier than treble peaking on speakers in the ghetto
6298,1999,Eminem, LP ,Bad Meets Evil,"Dismissal, I'm not a fair man"
6299,1999,Eminem, LP ,Bad Meets Evil,Disgraced the race of an atheist
6300,1999,Eminem, LP ,Bad Meets Evil,Intercepting missiles with my bare hands like a patriot
6301,1999,Eminem, LP ,Bad Meets Evil,One track sliced without swords
6302,1999,Eminem, LP ,Bad Meets Evil,I buried the Christ corpse
6303,1999,Eminem, LP ,Bad Meets Evil,In my past life when the black knight mounted the white horse
6304,1999,Eminem, LP ,Bad Meets Evil,"And stay over-worked, it's like the Nazis and the Nation"
6305,1999,Eminem, LP ,Bad Meets Evil,Collaborating attempting to take over the Earth
6306,1999,Eminem, LP ,Bad Meets Evil,[Eminem:]
6307,1999,Eminem, LP ,Bad Meets Evil,Cause this is what happens when Bad meets Evil
6308,1999,Eminem, LP ,Bad Meets Evil,And we hit the trees til we look like Vietnamese people
6309,1999,Eminem, LP ,Bad Meets Evil,"He's Evil, and I'm Bad like Steve Seagal"
6310,1999,Eminem, LP ,Bad Meets Evil,"Above the law cause I don't agree with police either Shit, me neither"
6311,1999,Eminem, LP ,Bad Meets Evil,We ain't eager to be legal
6312,1999,Eminem, LP ,Bad Meets Evil,So please leave me with the keys to your Jeep Eagle
6313,1999,Eminem, LP ,Bad Meets Evil,I breathe ether in three lethal amounts
6314,1999,Eminem, LP ,Bad Meets Evil,While I stab myself in the knee with a diseased needle
6315,1999,Eminem, LP ,Bad Meets Evil,Releasing rage on anybody in squeezing range
6316,1999,Eminem, LP ,Bad Meets Evil,Cold enough to make the seasons change into freezing rain
6317,1999,Eminem, LP ,Bad Meets Evil,He's insane
6318,1999,Eminem, LP ,Bad Meets Evil,"No I'm not, I just want to shoot up and I'm pissed off"
6319,1999,Eminem, LP ,Bad Meets Evil,Cause I can't find a decent vein
6320,1999,Eminem, LP ,Bad Meets Evil,[Royce:]
6321,1999,Eminem, LP ,Bad Meets Evil,The disaster with dreads
6322,1999,Eminem, LP ,Bad Meets Evil,I'm bad enough to commit suicide
6323,1999,Eminem, LP ,Bad Meets Evil,And survive long enough to kill my soul after I'm dead
6324,1999,Eminem, LP ,Bad Meets Evil,"When in danger, it's funny, actually my flavor's similar to a waiter"
6325,1999,Eminem, LP ,Bad Meets Evil,Cause I serve any stranger with money
6326,1999,Eminem, LP ,Bad Meets Evil,"I spray a hundred, man until they joint chains"
6327,1999,Eminem, LP ,Bad Meets Evil,While slipping bullets at point-blank range like they was punches
6328,1999,Eminem, LP ,Bad Meets Evil,"Piss on a flag and burn it, murder you then come to your funeral"
6329,1999,Eminem, LP ,Bad Meets Evil,Service lobby and strangle your body to confirm it
6330,1999,Eminem, LP ,Bad Meets Evil,"Whipping human ass, throwing blows, cracking jaws"
6331,1999,Eminem, LP ,Bad Meets Evil,"With my fists wrapped in gauze, dipped in glue and glass"
6332,1999,Eminem, LP ,Bad Meets Evil,"I'm blazing MCs, at the same time amazing MCs"
6333,1999,Eminem, LP ,Bad Meets Evil,"Somehow, MCs ain't that eyebrow-raising to me"
6334,1999,Eminem, LP ,Bad Meets Evil,"From all of angles of us, flash a Mack loud enough"
6335,1999,Eminem, LP ,Bad Meets Evil,To cast a avalanche and bust till volcanoes erupt
6336,1999,Eminem, LP ,Bad Meets Evil,[Interlude:]
6337,1999,Eminem, LP ,Bad Meets Evil,[phone rings]
6338,1999,Eminem, LP ,Bad Meets Evil,Hello? Billy Aiyyo what's up we're comin to get you
6339,1999,Eminem, LP ,Bad Meets Evil,"STOP, THEY KNOW IT'S US!!"
6340,1999,Eminem, LP ,Bad Meets Evil,[Eminem:]
6341,1999,Eminem, LP ,Bad Meets Evil,"I used to be a loudmouth, remember me?"
6342,1999,Eminem, LP ,Bad Meets Evil,"I'm the one who burned your house down, well I'm out now"
6343,1999,Eminem, LP ,Bad Meets Evil,And this time I'm coming back to blow your house up
6344,1999,Eminem, LP ,Bad Meets Evil,And I ain't gon' leave you a window to jump out of
6345,1999,Eminem, LP ,Bad Meets Evil,Give me two fat tabs and three shrooms
6346,1999,Eminem, LP ,Bad Meets Evil,And you won't see me like fat people in steam rooms
6347,1999,Eminem, LP ,Bad Meets Evil,And when I go to hell and I'm getting ready to leave
6348,1999,Eminem, LP ,Bad Meets Evil,I'ma put air in a bag and charge people to breathe
6349,1999,Eminem, LP ,Bad Meets Evil,[Royce and Eminem:]
6350,1999,Eminem, LP ,Bad Meets Evil,Cause this is what happens when Bad meets Evil
6351,1999,Eminem, LP ,Bad Meets Evil,And we hit the trees 'til we look like Vietnamese people
6352,1999,Eminem, LP ,Bad Meets Evil,"He's Evil, and I'm Bad like Steve Seagal"
6353,1999,Eminem, LP ,Bad Meets Evil,"Against peaceful, see you in hell for the sequel"
6354,1999,Eminem, LP ,Bad Meets Evil,We'll be waiting See you in hell
6355,1999,Eminem, LP ,Bad Meets Evil,"Wall Street, Royce Da 5'9, "
6356,1999,Eminem, LP ,Bad Meets Evil,See you in hell for the sequel bye-bye
6357,1999,Eminem, LP ,Bad Meets Evil,"Bad Meets Evil, what 'til next time"
6358,1999,Eminem, LP ,Bad Meets Evil,[Cowboy:]
6359,1999,Eminem, LP ,Bad Meets Evil,And so that's the story when Bad meets Evil
6360,1999,Eminem, LP ,Bad Meets Evil,Two of the most wanted individuals in the county
6361,1999,Eminem, LP ,Bad Meets Evil,Made Jesse James and Billy the Kid look like law-abiding citizens
6362,1999,Eminem, LP ,Bad Meets Evil,It's too bad they had to go out the way they did
6363,1999,Eminem, LP ,Bad Meets Evil,Got shot in the back coming out of that old saloon
6364,1999,Eminem, LP ,Bad Meets Evil,But their spirits still live on till this day
6365,1999,Eminem, LP ,Bad Meets Evil,"Shhh...[spits] wait, did y'all hear that?"
6366,1999,Eminem, LP ,Bad Meets Evil,[Footsteps and windblowing]
6367,1999,Eminem, LP ,Still Don't Give a  fornication ,[Eminem]
6368,1999,Eminem, LP ,Still Don't Give a  fornication ,A lot of people ask me.. am I afraid of death..
6369,1999,Eminem, LP ,Still Don't Give a  fornication ,Hell yeah I'm afraid of death
6370,1999,Eminem, LP ,Still Don't Give a  fornication ,I don't want to die yet
6371,1999,Eminem, LP ,Still Don't Give a  fornication ,A lot of people think.. that I worship the devil..
6372,1999,Eminem, LP ,Still Don't Give a  fornication ,that I do all types of.. retarded shit
6373,1999,Eminem, LP ,Still Don't Give a  fornication ,"Look, I can't change the way I think"
6374,1999,Eminem, LP ,Still Don't Give a  fornication ,And I can't change the way I am
6375,1999,Eminem, LP ,Still Don't Give a  fornication ,But if I offended you? Good
6376,1999,Eminem, LP ,Still Don't Give a  fornication ,Cause I still don't give a  fornication 
6377,1999,Eminem, LP ,Still Don't Give a  fornication ,"I'm zonin off of one joint, stoppin a limo"
6378,1999,Eminem, LP ,Still Don't Give a  fornication ,"Hopped in the window, shoppin a demo at gunpoint"
6379,1999,Eminem, LP ,Still Don't Give a  fornication ,"A lyricist without a clue, what year is this?"
6380,1999,Eminem, LP ,Still Don't Give a  fornication ," fornication  a needle, here's a sword, bodypierce with this"
6381,1999,Eminem, LP ,Still Don't Give a  fornication ,"Livin amuk, never givin a  fornication "
6382,1999,Eminem, LP ,Still Don't Give a  fornication ,"Gimme the keys I'm drunk, and I've never driven a truck"
6383,1999,Eminem, LP ,Still Don't Give a  fornication ,But I smoke dope in a cab
6384,1999,Eminem, LP ,Still Don't Give a  fornication ,I'll stab you with the sharpest knife I can grab
6385,1999,Eminem, LP ,Still Don't Give a  fornication ,Come back the next week and re-open your scab YEAH!
6386,1999,Eminem, LP ,Still Don't Give a  fornication ,A killer instinct runs in the blood
6387,1999,Eminem, LP ,Still Don't Give a  fornication ,Emptyin full clips and buryin guns in the mud
6388,1999,Eminem, LP ,Still Don't Give a  fornication ,I've calmed down now -- I was heavy once into drugs
6389,1999,Eminem, LP ,Still Don't Give a  fornication ,I could walk around straight for two months with a buzz
6390,1999,Eminem, LP ,Still Don't Give a  fornication ,"My brain's gone, my soul's worn and my spirit is torn"
6391,1999,Eminem, LP ,Still Don't Give a  fornication ,The rest of my body's still bein operated on
6392,1999,Eminem, LP ,Still Don't Give a  fornication ,I'm ducked the  fornication  down while I'm writin this rhyme
6393,1999,Eminem, LP ,Still Don't Give a  fornication ,Cause I'm probably gonna get struck with lightnin this time
6394,1999,Eminem, LP ,Still Don't Give a  fornication ,[:]
6395,1999,Eminem, LP ,Still Don't Give a  fornication ,For all the weed that I've smoked - yo this blunt's for you
6396,1999,Eminem, LP ,Still Don't Give a  fornication ,To all the people I've offended - yeah  fornication  you too!
6397,1999,Eminem, LP ,Still Don't Give a  fornication ,To all the friends I used to have - yo I miss my past
6398,1999,Eminem, LP ,Still Don't Give a  fornication ,But the rest of you assholes can KISS MY ASS
6399,1999,Eminem, LP ,Still Don't Give a  fornication ,For all the drugs that I've done - yo I'm still gon' do
6400,1999,Eminem, LP ,Still Don't Give a  fornication ,To all the people I've offended - yeah  fornication  you too!
6401,1999,Eminem, LP ,Still Don't Give a  fornication ,For everytime I reminisce - yo I miss my past
6402,1999,Eminem, LP ,Still Don't Give a  fornication ,"But I still don't give a  fornication , y'all can KISS MY ASS"
6403,1999,Eminem, LP ,Still Don't Give a  fornication ,[Eminem]
6404,1999,Eminem, LP ,Still Don't Give a  fornication ,I walked into a gunfight with a knife to kill you
6405,1999,Eminem, LP ,Still Don't Give a  fornication ,And cut you so fast when your blood spilled it was still blue
6406,1999,Eminem, LP ,Still Don't Give a  fornication ,I'll hang you til you dangle and chain you with both ankles
6407,1999,Eminem, LP ,Still Don't Give a  fornication ,And pull you apart from both angles
6408,1999,Eminem, LP ,Still Don't Give a  fornication ,I wanna crush your skull til your brains leaks out of your veins
6409,1999,Eminem, LP ,Still Don't Give a  fornication ,And bust open like broken water mains
6410,1999,Eminem, LP ,Still Don't Give a  fornication ,So tell Saddam not to bother with makin another bomb
6411,1999,Eminem, LP ,Still Don't Give a  fornication ,Cause I'm crushin the whole world in my palm
6412,1999,Eminem, LP ,Still Don't Give a  fornication ,Got your girl on my arm and I'm armed with a firearm
6413,1999,Eminem, LP ,Still Don't Give a  fornication ,So big my entire arm is a giant firebomb
6414,1999,Eminem, LP ,Still Don't Give a  fornication ,Buy your mom a shirt with a  iron-on
6415,1999,Eminem, LP ,Still Don't Give a  fornication ,And the pants to match Here momma try em on
6416,1999,Eminem, LP ,Still Don't Give a  fornication ,"I get imaginative with a mouth full of adjectives,"
6417,1999,Eminem, LP ,Still Don't Give a  fornication ,"a brain full of adverbs, and a box full of laxatives"
6418,1999,Eminem, LP ,Still Don't Give a  fornication ,Shittin on rappers Causin hospital accidents
6419,1999,Eminem, LP ,Still Don't Give a  fornication ,God help me before I commit some irresponsible acts again
6420,1999,Eminem, LP ,Still Don't Give a  fornication ,[]
6421,1999,Eminem, LP ,Still Don't Give a  fornication ,[Eminem]
6422,1999,Eminem, LP ,Still Don't Give a  fornication ,I wanted an album so rugged nobody could touch it
6423,1999,Eminem, LP ,Still Don't Give a  fornication ,Spend a million a track and went over my budget Ohh shit!
6424,1999,Eminem, LP ,Still Don't Give a  fornication ,Now how in the  fornication  am I supposed to get out of debt?
6425,1999,Eminem, LP ,Still Don't Give a  fornication ,I can't rap anymore - I just murdered the alphabet
6426,1999,Eminem, LP ,Still Don't Give a  fornication ,Drug sickness got me doin some bugged twitches
6427,1999,Eminem, LP ,Still Don't Give a  fornication ,I'm withdrawn from crack so bad my blood itches
6428,1999,Eminem, LP ,Still Don't Give a  fornication ,I don't rap to get the women -  fornication  bitches
6429,1999,Eminem, LP ,Still Don't Give a  fornication ,Give me a fat slut that cooks and does dishes
6430,1999,Eminem, LP ,Still Don't Give a  fornication ,Never ran with a click - I'm a posse
6431,1999,Eminem, LP ,Still Don't Give a  fornication ,"Kamikaze, strappin a  fornication  in bomb across me"
6432,1999,Eminem, LP ,Still Don't Give a  fornication ,"From the second I was born, my momma lost me"
6433,1999,Eminem, LP ,Still Don't Give a  fornication ,"I'm a cross between Manson, Esham and Ozzy"
6434,1999,Eminem, LP ,Still Don't Give a  fornication ,I don't know why the  fornication  I'm here in the first place
6435,1999,Eminem, LP ,Still Don't Give a  fornication ,My worst day on this earth was my first birthday
6436,1999,Eminem, LP ,Still Don't Give a  fornication ,Retarded? What did that nurse say? Brain damage?
6437,1999,Eminem, LP ,Still Don't Give a  fornication ," fornication , I was born during the earthquake"
6438,1999,Eminem, LP ,Still Don't Give a  fornication ,[]
6439,1999,Eminem, LP ,Get You Mad,feat. King Tech
6440,1999,Eminem, LP ,Get You Mad,Yo.. yo! [Eminem hachs up spit]
6441,1999,Eminem, LP ,Get You Mad,Mic check...My dick!
6442,1999,Eminem, LP ,Get You Mad,"Testing...one, two [Eminem hach up spit on mic]"
6443,1999,Eminem, LP ,Get You Mad,Ffff- fornication ...My dick! my nuts..
6444,1999,Eminem, LP ,Get You Mad,My attitude is worse than N.W.A.'s was
6445,1999,Eminem, LP ,Get You Mad,I'll battle you over stupid shit and diss people
6446,1999,Eminem, LP ,Get You Mad,"Who ain't have shit to do with it, like Cool J does My tattoo!"
6447,1999,Eminem, LP ,Get You Mad,"You see me standin outside of your buildin; screamin,"
6448,1999,Eminem, LP ,Get You Mad,"Puffy is good, Hey! but  is for the children! Wait!"
6449,1999,Eminem, LP ,Get You Mad,I look at my life in a new light --  fornication  it
6450,1999,Eminem, LP ,Get You Mad,Give me two mics; I write songs for me --  fornication  what you like
6451,1999,Eminem, LP ,Get You Mad,You're probably hear me rap half-hearted; cause I don't like rap anyway
6452,1999,Eminem, LP ,Get You Mad,I'm just tryin to get my porno career started
6453,1999,Eminem, LP ,Get You Mad,"Every place and event.. been there, done that"
6454,1999,Eminem, LP ,Get You Mad,"Shit, dre stuck me in a suitcase when he went"
6455,1999,Eminem, LP ,Get You Mad,"[zipper sound] Come on, let's go!"
6456,1999,Eminem, LP ,Get You Mad,Want a deal? Study these 5 chapters
6457,1999,Eminem, LP ,Get You Mad,Lesson one: Throw demos as hard as you can at signed rappers
6458,1999,Eminem, LP ,Get You Mad,Lesson two: Face em and diss em Whattup dog?
6459,1999,Eminem, LP ,Get You Mad,Don't give 'em a demo; kidnap 'em I want you to come with me
6460,1999,Eminem, LP ,Get You Mad,And make em come to your basement and listen
6461,1999,Eminem, LP ,Get You Mad,you're gonna  fornication in check this out
6462,1999,Eminem, LP ,Get You Mad,Lesson three: Get a job at a label; switch demos with canibus
6463,1999,Eminem, LP ,Get You Mad,And put yours on the owner's table Here listen!
6464,1999,Eminem, LP ,Get You Mad,Lesson four: Know you heard this before:
6465,1999,Eminem, LP ,Get You Mad,"Hey let me get your number; I'll call you tomorrow, for sure!"
6466,1999,Eminem, LP ,Get You Mad,Don't act like a fan -- you wanna get signed?
6467,1999,Eminem, LP ,Get You Mad,Get the whitest A&R you can find
6468,1999,Eminem, LP ,Get You Mad,Pull him aside and rap as wack as you can
6469,1999,Eminem, LP ,Get You Mad,Lesson five: Get a hook-up at jive
6470,1999,Eminem, LP ,Get You Mad,Dress up like I.C.P and have them come see you perform live
6471,1999,Eminem, LP ,Get You Mad,"And that's the key, but when you see me on the street; I ain't"
6472,1999,Eminem, LP ,Get You Mad,Givin you shit bitch - don't even bother askin me Get away from me!
6473,1999,Eminem, LP ,Get You Mad,Toilet water splashes me right in the ass when I'm spittin
6474,1999,Eminem, LP ,Get You Mad,Cause I'm always shittin when I'm rappin like master p Unnnggggh!
6475,1999,Eminem, LP ,Get You Mad,"Got a blowjob from paula jones, and stuffed it so far in her mouth"
6476,1999,Eminem, LP ,Get You Mad,My balls broke both of her collarbones Oww!
6477,1999,Eminem, LP ,Get You Mad,Told mya this shit was all about me-ah it's all about me..
6478,1999,Eminem, LP ,Get You Mad,"Gave alyssa milano syphillis, mono and gonorrhea You're a dick!"
6479,1999,Eminem, LP ,Get You Mad,And all three of my main girls said see-ya
6480,1999,Eminem, LP ,Get You Mad,Cause brandy and monica walked in and caught me  fornication in aaliyah
6481,1999,Eminem, LP ,Get You Mad,What? Oh my God! I splish splash while I'm takin a bath
6482,1999,Eminem, LP ,Get You Mad,"Grab a handful of pills, break em in half, take em and laugh"
6483,1999,Eminem, LP ,Get You Mad,White trash --  fornication in your wife in the ass Oh! Ooh ! Oooh!
6484,1999,Eminem, LP ,Get You Mad,While you're out siphoning gas for your lawnmower to cut the grass
6485,1999,Eminem, LP ,Get You Mad,[]
6486,1999,Eminem, LP ,Get You Mad,So if I hurt your self-esteem
6487,1999,Eminem, LP ,Get You Mad,And you get dissed too bad Yo why you diss me?
6488,1999,Eminem, LP ,Get You Mad,You know I just be sayin that to get you mad
6489,1999,Eminem, LP ,Get You Mad,And when I rap about a buncha shit you wished you had A big dick!
