sl,Year,artist,album,song,word,sentiment
5674,1999,Eminem, LP ,Brain Damage,damage,negative
5674,1999,Eminem, LP ,Brain Damage,damage,sadness
5677,1999,Eminem, LP ,97 Bonnie And Clyde,baby,joy
5677,1999,Eminem, LP ,97 Bonnie And Clyde,baby,positive
5682,1999,Eminem, LP ,97 Bonnie And Clyde,love,joy
5682,1999,Eminem, LP ,97 Bonnie And Clyde,love,positive
5683,1999,Eminem, LP ,97 Bonnie And Clyde,beach,joy
5684,1999,Eminem, LP ,97 Bonnie And Clyde,grab,anger
5684,1999,Eminem, LP ,97 Bonnie And Clyde,grab,negative
5685,1999,Eminem, LP ,97 Bonnie And Clyde,nap,joy
5685,1999,Eminem, LP ,97 Bonnie And Clyde,nap,positive
5686,1999,Eminem, LP ,97 Bonnie And Clyde,smell,anger
5686,1999,Eminem, LP ,97 Bonnie And Clyde,smell,disgust
5686,1999,Eminem, LP ,97 Bonnie And Clyde,smell,negative
5687,1999,Eminem, LP ,97 Bonnie And Clyde,kind,joy
5687,1999,Eminem, LP ,97 Bonnie And Clyde,kind,positive
5687,1999,Eminem, LP ,97 Bonnie And Clyde,kind,trust
5687,1999,Eminem, LP ,97 Bonnie And Clyde,late,negative
5687,1999,Eminem, LP ,97 Bonnie And Clyde,late,sadness
5689,1999,Eminem, LP ,97 Bonnie And Clyde,crazy,anger
5689,1999,Eminem, LP ,97 Bonnie And Clyde,crazy,fear
5689,1999,Eminem, LP ,97 Bonnie And Clyde,crazy,negative
5689,1999,Eminem, LP ,97 Bonnie And Clyde,crazy,sadness
5690,1999,Eminem, LP ,97 Bonnie And Clyde,honey,positive
5691,1999,Eminem, LP ,97 Bonnie And Clyde,upset,anger
5691,1999,Eminem, LP ,97 Bonnie And Clyde,upset,negative
5691,1999,Eminem, LP ,97 Bonnie And Clyde,upset,sadness
5692,1999,Eminem, LP ,97 Bonnie And Clyde,build,positive
5693,1999,Eminem, LP ,97 Bonnie And Clyde,show,trust
5694,1999,Eminem, LP ,97 Bonnie And Clyde,worry,anticipation
5694,1999,Eminem, LP ,97 Bonnie And Clyde,worry,fear
5694,1999,Eminem, LP ,97 Bonnie And Clyde,worry,negative
5694,1999,Eminem, LP ,97 Bonnie And Clyde,worry,sadness
5694,1999,Eminem, LP ,97 Bonnie And Clyde,boo,negative
5694,1999,Eminem, LP ,97 Bonnie And Clyde,boo,negative
5695,1999,Eminem, LP ,97 Bonnie And Clyde,hurt,anger
5695,1999,Eminem, LP ,97 Bonnie And Clyde,hurt,fear
5695,1999,Eminem, LP ,97 Bonnie And Clyde,hurt,negative
5695,1999,Eminem, LP ,97 Bonnie And Clyde,hurt,sadness
5696,1999,Eminem, LP ,97 Bonnie And Clyde,dinner,positive
5697,1999,Eminem, LP ,97 Bonnie And Clyde,messy,disgust
5697,1999,Eminem, LP ,97 Bonnie And Clyde,messy,negative
5707,1999,Eminem, LP ,97 Bonnie And Clyde,honey,positive
5707,1999,Eminem, LP ,97 Bonnie And Clyde,hell,anger
5707,1999,Eminem, LP ,97 Bonnie And Clyde,hell,disgust
5707,1999,Eminem, LP ,97 Bonnie And Clyde,hell,fear
5707,1999,Eminem, LP ,97 Bonnie And Clyde,hell,negative
5707,1999,Eminem, LP ,97 Bonnie And Clyde,hell,sadness
5708,1999,Eminem, LP ,97 Bonnie And Clyde,prison,anger
5708,1999,Eminem, LP ,97 Bonnie And Clyde,prison,fear
5708,1999,Eminem, LP ,97 Bonnie And Clyde,prison,negative
5708,1999,Eminem, LP ,97 Bonnie And Clyde,prison,sadness
5708,1999,Eminem, LP ,97 Bonnie And Clyde,jail,fear
5708,1999,Eminem, LP ,97 Bonnie And Clyde,jail,negative
5708,1999,Eminem, LP ,97 Bonnie And Clyde,jail,sadness
5711,1999,Eminem, LP ,97 Bonnie And Clyde,brother,positive
5711,1999,Eminem, LP ,97 Bonnie And Clyde,brother,trust
5713,1999,Eminem, LP ,97 Bonnie And Clyde,explain,positive
5713,1999,Eminem, LP ,97 Bonnie And Clyde,explain,trust
5714,1999,Eminem, LP ,97 Bonnie And Clyde,real,positive
5714,1999,Eminem, LP ,97 Bonnie And Clyde,real,trust
5714,1999,Eminem, LP ,97 Bonnie And Clyde,real,positive
5714,1999,Eminem, LP ,97 Bonnie And Clyde,real,trust
5714,1999,Eminem, LP ,97 Bonnie And Clyde,bad,anger
5714,1999,Eminem, LP ,97 Bonnie And Clyde,bad,disgust
5714,1999,Eminem, LP ,97 Bonnie And Clyde,bad,fear
5714,1999,Eminem, LP ,97 Bonnie And Clyde,bad,negative
5714,1999,Eminem, LP ,97 Bonnie And Clyde,bad,sadness
5715,1999,Eminem, LP ,97 Bonnie And Clyde,real,positive
5715,1999,Eminem, LP ,97 Bonnie And Clyde,real,trust
5715,1999,Eminem, LP ,97 Bonnie And Clyde,real,positive
5715,1999,Eminem, LP ,97 Bonnie And Clyde,real,trust
5715,1999,Eminem, LP ,97 Bonnie And Clyde,mad,anger
5715,1999,Eminem, LP ,97 Bonnie And Clyde,mad,disgust
5715,1999,Eminem, LP ,97 Bonnie And Clyde,mad,fear
5715,1999,Eminem, LP ,97 Bonnie And Clyde,mad,negative
5715,1999,Eminem, LP ,97 Bonnie And Clyde,mad,sadness
5716,1999,Eminem, LP ,97 Bonnie And Clyde,time,anticipation
5717,1999,Eminem, LP ,97 Bonnie And Clyde,honey,positive
5717,1999,Eminem, LP ,97 Bonnie And Clyde,quit,negative
5719,1999,Eminem, LP ,97 Bonnie And Clyde,boo,negative
5719,1999,Eminem, LP ,97 Bonnie And Clyde,goo,disgust
5719,1999,Eminem, LP ,97 Bonnie And Clyde,goo,negative
5719,1999,Eminem, LP ,97 Bonnie And Clyde,goo,disgust
5719,1999,Eminem, LP ,97 Bonnie And Clyde,goo,negative
5720,1999,Eminem, LP ,97 Bonnie And Clyde,goo,disgust
5720,1999,Eminem, LP ,97 Bonnie And Clyde,goo,negative
5720,1999,Eminem, LP ,97 Bonnie And Clyde,goo,disgust
5720,1999,Eminem, LP ,97 Bonnie And Clyde,goo,negative
5720,1999,Eminem, LP ,97 Bonnie And Clyde,change,fear
5721,1999,Eminem, LP ,97 Bonnie And Clyde,clean,joy
5721,1999,Eminem, LP ,97 Bonnie And Clyde,clean,positive
5721,1999,Eminem, LP ,97 Bonnie And Clyde,clean,trust
5721,1999,Eminem, LP ,97 Bonnie And Clyde,baby,joy
5721,1999,Eminem, LP ,97 Bonnie And Clyde,baby,positive
5723,1999,Eminem, LP ,97 Bonnie And Clyde,daughter,joy
5723,1999,Eminem, LP ,97 Bonnie And Clyde,daughter,positive
5734,1999,Eminem, LP ,97 Bonnie And Clyde,baby,joy
5734,1999,Eminem, LP ,97 Bonnie And Clyde,baby,positive
5734,1999,Eminem, LP ,97 Bonnie And Clyde,cry,negative
5734,1999,Eminem, LP ,97 Bonnie And Clyde,cry,sadness
5734,1999,Eminem, LP ,97 Bonnie And Clyde,honey,positive
5734,1999,Eminem, LP ,97 Bonnie And Clyde,wrong,negative
5736,1999,Eminem, LP ,97 Bonnie And Clyde,worry,anticipation
5736,1999,Eminem, LP ,97 Bonnie And Clyde,worry,fear
5736,1999,Eminem, LP ,97 Bonnie And Clyde,worry,negative
5736,1999,Eminem, LP ,97 Bonnie And Clyde,worry,sadness
5737,1999,Eminem, LP ,97 Bonnie And Clyde,bottom,negative
5737,1999,Eminem, LP ,97 Bonnie And Clyde,bottom,sadness
5738,1999,Eminem, LP ,97 Bonnie And Clyde,rock,positive
5740,1999,Eminem, LP ,97 Bonnie And Clyde,ready,anticipation
5740,1999,Eminem, LP ,97 Bonnie And Clyde,count,positive
5740,1999,Eminem, LP ,97 Bonnie And Clyde,count,trust
5743,1999,Eminem, LP ,97 Bonnie And Clyde,wit,positive
5744,1999,Eminem, LP ,97 Bonnie And Clyde,brother,positive
5744,1999,Eminem, LP ,97 Bonnie And Clyde,brother,trust
5745,1999,Eminem, LP ,97 Bonnie And Clyde,bye,anticipation
5745,1999,Eminem, LP ,97 Bonnie And Clyde,bye,anticipation
5745,1999,Eminem, LP ,97 Bonnie And Clyde,love,joy
5745,1999,Eminem, LP ,97 Bonnie And Clyde,love,positive
5746,1999,Eminem, LP ,97 Bonnie And Clyde,build,positive
5746,1999,Eminem, LP ,97 Bonnie And Clyde,junk,negative
5758,1999,Eminem, LP ,97 Bonnie And Clyde,baby,joy
5758,1999,Eminem, LP ,97 Bonnie And Clyde,baby,positive
5762,1999,Eminem, LP ,97 Bonnie And Clyde,love,joy
5762,1999,Eminem, LP ,97 Bonnie And Clyde,love,positive
5768,1999,Eminem, LP ,97 Bonnie And Clyde,love,joy
5768,1999,Eminem, LP ,97 Bonnie And Clyde,love,positive
5768,1999,Eminem, LP ,97 Bonnie And Clyde,baby,joy
5768,1999,Eminem, LP ,97 Bonnie And Clyde,baby,positive
5769,1999,Eminem, LP ,Role Model,attempt,anticipation
5769,1999,Eminem, LP ,Role Model,drown,fear
5769,1999,Eminem, LP ,Role Model,drown,negative
5769,1999,Eminem, LP ,Role Model,drown,sadness
5774,1999,Eminem, LP ,Role Model,battle,anger
5774,1999,Eminem, LP ,Role Model,battle,negative
5775,1999,Eminem, LP ,Role Model,strangle,anger
5775,1999,Eminem, LP ,Role Model,strangle,disgust
5775,1999,Eminem, LP ,Role Model,strangle,fear
5775,1999,Eminem, LP ,Role Model,strangle,negative
5775,1999,Eminem, LP ,Role Model,strangle,sadness
5775,1999,Eminem, LP ,Role Model,strangle,surprise
5775,1999,Eminem, LP ,Role Model,death,anger
5775,1999,Eminem, LP ,Role Model,death,anticipation
5775,1999,Eminem, LP ,Role Model,death,disgust
5775,1999,Eminem, LP ,Role Model,death,fear
5775,1999,Eminem, LP ,Role Model,death,negative
5775,1999,Eminem, LP ,Role Model,death,sadness
5775,1999,Eminem, LP ,Role Model,death,surprise
5775,1999,Eminem, LP ,Role Model,choke,anger
5775,1999,Eminem, LP ,Role Model,choke,negative
5775,1999,Eminem, LP ,Role Model,choke,sadness
5776,1999,Eminem, LP ,Role Model,break,surprise
5776,1999,Eminem, LP ,Role Model,fornication,negative
5777,1999,Eminem, LP ,Role Model,poke,anticipation
5777,1999,Eminem, LP ,Role Model,poke,negative
5778,1999,Eminem, LP ,Role Model,score,anticipation
5778,1999,Eminem, LP ,Role Model,score,joy
5778,1999,Eminem, LP ,Role Model,score,positive
5778,1999,Eminem, LP ,Role Model,score,surprise
5778,1999,Eminem, LP ,Role Model,equally,positive
5779,1999,Eminem, LP ,Role Model,ass,negative
5780,1999,Eminem, LP ,Role Model,hit,anger
5780,1999,Eminem, LP ,Role Model,hit,negative
5781,1999,Eminem, LP ,Role Model,lie,anger
5781,1999,Eminem, LP ,Role Model,lie,disgust
5781,1999,Eminem, LP ,Role Model,lie,negative
5781,1999,Eminem, LP ,Role Model,lie,sadness
5781,1999,Eminem, LP ,Role Model,fornication,negative
5781,1999,Eminem, LP ,Role Model,president,positive
5781,1999,Eminem, LP ,Role Model,president,trust
5782,1999,Eminem, LP ,Role Model,slap,anger
5782,1999,Eminem, LP ,Role Model,slap,negative
5782,1999,Eminem, LP ,Role Model,slap,surprise
5782,1999,Eminem, LP ,Role Model,pervert,anger
5782,1999,Eminem, LP ,Role Model,pervert,disgust
5782,1999,Eminem, LP ,Role Model,pervert,negative
5783,1999,Eminem, LP ,Role Model,fornication,negative
5783,1999,Eminem, LP ,Role Model,bitch,anger
5783,1999,Eminem, LP ,Role Model,bitch,disgust
5783,1999,Eminem, LP ,Role Model,bitch,fear
5783,1999,Eminem, LP ,Role Model,bitch,negative
5783,1999,Eminem, LP ,Role Model,bitch,sadness
5784,1999,Eminem, LP ,Role Model,hurt,anger
5784,1999,Eminem, LP ,Role Model,hurt,fear
5784,1999,Eminem, LP ,Role Model,hurt,negative
5784,1999,Eminem, LP ,Role Model,hurt,sadness
5785,1999,Eminem, LP ,Role Model,fornication,negative
5788,1999,Eminem, LP ,Role Model,school,trust
5788,1999,Eminem, LP ,Role Model,kill,fear
5788,1999,Eminem, LP ,Role Model,kill,negative
5788,1999,Eminem, LP ,Role Model,kill,sadness
5789,1999,Eminem, LP ,Role Model,jump,joy
5789,1999,Eminem, LP ,Role Model,jump,positive
5789,1999,Eminem, LP ,Role Model,legal,positive
5789,1999,Eminem, LP ,Role Model,legal,trust
5790,1999,Eminem, LP ,Role Model,dumb,negative
5790,1999,Eminem, LP ,Role Model,store,anticipation
5790,1999,Eminem, LP ,Role Model,store,positive
5790,1999,Eminem, LP ,Role Model,steal,anger
5790,1999,Eminem, LP ,Role Model,steal,fear
5790,1999,Eminem, LP ,Role Model,steal,negative
5790,1999,Eminem, LP ,Role Model,steal,sadness
5791,1999,Eminem, LP ,Role Model,dumb,negative
5792,1999,Eminem, LP ,Role Model,white,anticipation
5792,1999,Eminem, LP ,Role Model,white,joy
5792,1999,Eminem, LP ,Role Model,white,positive
5792,1999,Eminem, LP ,Role Model,white,trust
5793,1999,Eminem, LP ,Role Model,green,joy
5793,1999,Eminem, LP ,Role Model,green,positive
5793,1999,Eminem, LP ,Role Model,green,trust
5795,1999,Eminem, LP ,Role Model,fornication,negative
5795,1999,Eminem, LP ,Role Model,white,anticipation
5795,1999,Eminem, LP ,Role Model,white,joy
5795,1999,Eminem, LP ,Role Model,white,positive
5795,1999,Eminem, LP ,Role Model,white,trust
5796,1999,Eminem, LP ,Role Model,clean,joy
5796,1999,Eminem, LP ,Role Model,clean,positive
5796,1999,Eminem, LP ,Role Model,clean,trust
5796,1999,Eminem, LP ,Role Model,rave,anger
5796,1999,Eminem, LP ,Role Model,rave,disgust
5796,1999,Eminem, LP ,Role Model,rave,joy
5796,1999,Eminem, LP ,Role Model,rave,negative
5796,1999,Eminem, LP ,Role Model,rave,positive
5796,1999,Eminem, LP ,Role Model,rave,surprise
5796,1999,Eminem, LP ,Role Model,rave,trust
5797,1999,Eminem, LP ,Role Model,die,fear
5797,1999,Eminem, LP ,Role Model,die,negative
5797,1999,Eminem, LP ,Role Model,die,sadness
5797,1999,Eminem, LP ,Role Model,overdose,negative
5797,1999,Eminem, LP ,Role Model,grave,fear
5797,1999,Eminem, LP ,Role Model,grave,negative
5797,1999,Eminem, LP ,Role Model,grave,sadness
5799,1999,Eminem, LP ,Role Model,teach,joy
5799,1999,Eminem, LP ,Role Model,teach,positive
5799,1999,Eminem, LP ,Role Model,teach,surprise
5799,1999,Eminem, LP ,Role Model,teach,trust
5801,1999,Eminem, LP ,Role Model,grow,anticipation
5801,1999,Eminem, LP ,Role Model,grow,joy
5801,1999,Eminem, LP ,Role Model,grow,positive
5801,1999,Eminem, LP ,Role Model,grow,trust
5802,1999,Eminem, LP ,Role Model,slap,anger
5802,1999,Eminem, LP ,Role Model,slap,negative
5802,1999,Eminem, LP ,Role Model,slap,surprise
5802,1999,Eminem, LP ,Role Model,eat,positive
5803,1999,Eminem, LP ,Role Model,grow,anticipation
5803,1999,Eminem, LP ,Role Model,grow,joy
5803,1999,Eminem, LP ,Role Model,grow,positive
5803,1999,Eminem, LP ,Role Model,grow,trust
5805,1999,Eminem, LP ,Role Model,gold,positive
5807,1999,Eminem, LP ,Role Model,white,anticipation
5807,1999,Eminem, LP ,Role Model,white,joy
5807,1999,Eminem, LP ,Role Model,white,positive
5807,1999,Eminem, LP ,Role Model,white,trust
5808,1999,Eminem, LP ,Role Model,spine,anger
5808,1999,Eminem, LP ,Role Model,spine,negative
5808,1999,Eminem, LP ,Role Model,spine,positive
5808,1999,Eminem, LP ,Role Model,jerk,anger
5808,1999,Eminem, LP ,Role Model,jerk,surprise
5810,1999,Eminem, LP ,Role Model,player,negative
5810,1999,Eminem, LP ,Role Model,ill,anger
5810,1999,Eminem, LP ,Role Model,ill,disgust
5810,1999,Eminem, LP ,Role Model,ill,fear
5810,1999,Eminem, LP ,Role Model,ill,negative
5810,1999,Eminem, LP ,Role Model,ill,sadness
5812,1999,Eminem, LP ,Role Model,warped,negative
5813,1999,Eminem, LP ,Role Model,morgue,disgust
5813,1999,Eminem, LP ,Role Model,morgue,fear
5813,1999,Eminem, LP ,Role Model,morgue,negative
5813,1999,Eminem, LP ,Role Model,morgue,sadness
5813,1999,Eminem, LP ,Role Model,corpse,disgust
5813,1999,Eminem, LP ,Role Model,corpse,negative
5813,1999,Eminem, LP ,Role Model,corpse,sadness
5817,1999,Eminem, LP ,Role Model,premature,surprise
5817,1999,Eminem, LP ,Role Model,birth,anticipation
5817,1999,Eminem, LP ,Role Model,birth,fear
5817,1999,Eminem, LP ,Role Model,birth,joy
5817,1999,Eminem, LP ,Role Model,birth,positive
5817,1999,Eminem, LP ,Role Model,birth,trust
5817,1999,Eminem, LP ,Role Model,late,negative
5817,1999,Eminem, LP ,Role Model,late,sadness
5818,1999,Eminem, LP ,Role Model,mother,anticipation
5818,1999,Eminem, LP ,Role Model,mother,joy
5818,1999,Eminem, LP ,Role Model,mother,negative
5818,1999,Eminem, LP ,Role Model,mother,positive
5818,1999,Eminem, LP ,Role Model,mother,sadness
5818,1999,Eminem, LP ,Role Model,mother,trust
5818,1999,Eminem, LP ,Role Model,love,joy
5818,1999,Eminem, LP ,Role Model,love,positive
5819,1999,Eminem, LP ,Role Model,hit,anger
5819,1999,Eminem, LP ,Role Model,hit,negative
5820,1999,Eminem, LP ,Role Model,explain,positive
5820,1999,Eminem, LP ,Role Model,explain,trust
5820,1999,Eminem, LP ,Role Model,main,positive
5820,1999,Eminem, LP ,Role Model,pain,fear
5820,1999,Eminem, LP ,Role Model,pain,negative
5820,1999,Eminem, LP ,Role Model,pain,sadness
5823,1999,Eminem, LP ,Role Model,thermometer,trust
5823,1999,Eminem, LP ,Role Model,ass,negative
5823,1999,Eminem, LP ,Role Model,obvious,positive
5823,1999,Eminem, LP ,Role Model,obvious,trust
5824,1999,Eminem, LP ,Role Model,shit,anger
5824,1999,Eminem, LP ,Role Model,shit,disgust
5824,1999,Eminem, LP ,Role Model,shit,negative
5826,1999,Eminem, LP ,Role Model,fake,negative
5827,1999,Eminem, LP ,Role Model,grow,anticipation
5827,1999,Eminem, LP ,Role Model,grow,joy
5827,1999,Eminem, LP ,Role Model,grow,positive
5827,1999,Eminem, LP ,Role Model,grow,trust
5829,1999,Eminem, LP ,Role Model,grow,anticipation
5829,1999,Eminem, LP ,Role Model,grow,joy
5829,1999,Eminem, LP ,Role Model,grow,positive
5829,1999,Eminem, LP ,Role Model,grow,trust
5831,1999,Eminem, LP ,Role Model,grow,anticipation
5831,1999,Eminem, LP ,Role Model,grow,joy
5831,1999,Eminem, LP ,Role Model,grow,positive
5831,1999,Eminem, LP ,Role Model,grow,trust
5832,1999,Eminem, LP ,Role Model,jump,joy
5832,1999,Eminem, LP ,Role Model,jump,positive
5832,1999,Eminem, LP ,Role Model,tree,anger
5832,1999,Eminem, LP ,Role Model,tree,anticipation
5832,1999,Eminem, LP ,Role Model,tree,disgust
5832,1999,Eminem, LP ,Role Model,tree,joy
5832,1999,Eminem, LP ,Role Model,tree,positive
5832,1999,Eminem, LP ,Role Model,tree,surprise
5832,1999,Eminem, LP ,Role Model,tree,trust
5833,1999,Eminem, LP ,Role Model,grow,anticipation
5833,1999,Eminem, LP ,Role Model,grow,joy
5833,1999,Eminem, LP ,Role Model,grow,positive
5833,1999,Eminem, LP ,Role Model,grow,trust
5836,1999,Eminem, LP ,My Fault,crying,negative
5836,1999,Eminem, LP ,My Fault,crying,sadness
5837,1999,Eminem, LP ,My Fault,fault,negative
5837,1999,Eminem, LP ,My Fault,fault,sadness
5837,1999,Eminem, LP ,My Fault,fault,negative
5837,1999,Eminem, LP ,My Fault,fault,sadness
5840,1999,Eminem, LP ,My Fault,crying,negative
5840,1999,Eminem, LP ,My Fault,crying,sadness
5841,1999,Eminem, LP ,My Fault,fault,negative
5841,1999,Eminem, LP ,My Fault,fault,sadness
5841,1999,Eminem, LP ,My Fault,fault,negative
5841,1999,Eminem, LP ,My Fault,fault,sadness
5842,1999,Eminem, LP ,My Fault,rave,anger
5842,1999,Eminem, LP ,My Fault,rave,disgust
5842,1999,Eminem, LP ,My Fault,rave,joy
5842,1999,Eminem, LP ,My Fault,rave,negative
5842,1999,Eminem, LP ,My Fault,rave,positive
5842,1999,Eminem, LP ,My Fault,rave,surprise
5842,1999,Eminem, LP ,My Fault,rave,trust
5845,1999,Eminem, LP ,My Fault,nurse,positive
5845,1999,Eminem, LP ,My Fault,nurse,trust
5845,1999,Eminem, LP ,My Fault,aid,positive
5846,1999,Eminem, LP ,My Fault,aid,positive
5846,1999,Eminem, LP ,My Fault,rape,anger
5846,1999,Eminem, LP ,My Fault,rape,disgust
5846,1999,Eminem, LP ,My Fault,rape,fear
5846,1999,Eminem, LP ,My Fault,rape,negative
5846,1999,Eminem, LP ,My Fault,rape,sadness
5847,1999,Eminem, LP ,My Fault,heroin,negative
5848,1999,Eminem, LP ,My Fault,love,joy
5848,1999,Eminem, LP ,My Fault,love,positive
5848,1999,Eminem, LP ,My Fault,booze,negative
5848,1999,Eminem, LP ,My Fault,music,joy
5848,1999,Eminem, LP ,My Fault,music,positive
5848,1999,Eminem, LP ,My Fault,music,sadness
5850,1999,Eminem, LP ,My Fault,wait,anticipation
5850,1999,Eminem, LP ,My Fault,wait,negative
5851,1999,Eminem, LP ,My Fault,heroin,negative
5851,1999,Eminem, LP ,My Fault,booze,negative
5855,1999,Eminem, LP ,My Fault,bad,anger
5855,1999,Eminem, LP ,My Fault,bad,disgust
5855,1999,Eminem, LP ,My Fault,bad,fear
5855,1999,Eminem, LP ,My Fault,bad,negative
5855,1999,Eminem, LP ,My Fault,bad,sadness
5857,1999,Eminem, LP ,My Fault,trust,trust
5858,1999,Eminem, LP ,My Fault,slut,anger
5858,1999,Eminem, LP ,My Fault,slut,disgust
5858,1999,Eminem, LP ,My Fault,slut,negative
5860,1999,Eminem, LP ,My Fault,butt,negative
5861,1999,Eminem, LP ,My Fault,hell,anger
5861,1999,Eminem, LP ,My Fault,hell,disgust
5861,1999,Eminem, LP ,My Fault,hell,fear
5861,1999,Eminem, LP ,My Fault,hell,negative
5861,1999,Eminem, LP ,My Fault,hell,sadness
5862,1999,Eminem, LP ,My Fault,eat,positive
5866,1999,Eminem, LP ,My Fault,crying,negative
5866,1999,Eminem, LP ,My Fault,crying,sadness
5867,1999,Eminem, LP ,My Fault,fault,negative
5867,1999,Eminem, LP ,My Fault,fault,sadness
5867,1999,Eminem, LP ,My Fault,fault,negative
5867,1999,Eminem, LP ,My Fault,fault,sadness
5871,1999,Eminem, LP ,My Fault,crying,negative
5871,1999,Eminem, LP ,My Fault,crying,sadness
5872,1999,Eminem, LP ,My Fault,fault,negative
5872,1999,Eminem, LP ,My Fault,fault,sadness
5872,1999,Eminem, LP ,My Fault,fault,negative
5872,1999,Eminem, LP ,My Fault,fault,sadness
5873,1999,Eminem, LP ,My Fault,sue,anger
5873,1999,Eminem, LP ,My Fault,sue,negative
5873,1999,Eminem, LP ,My Fault,sue,sadness
5875,1999,Eminem, LP ,My Fault,shoot,anger
5875,1999,Eminem, LP ,My Fault,shoot,fear
5875,1999,Eminem, LP ,My Fault,shoot,negative
5875,1999,Eminem, LP ,My Fault,tripping,anger
