sl,Year,artist,album,song,word
1245,1972,Michael Jackson,Ben,My Girl,hey
1246,1972,Michael Jackson,Ben,My Girl,hey
1246,1972,Michael Jackson,Ben,My Girl,hey
1246,1972,Michael Jackson,Ben,My Girl,hey
1247,1972,Michael Jackson,Ben,My Girl,ooooh
1248,1972,Michael Jackson,Ben,My Girl,money
1249,1972,Michael Jackson,Ben,My Girl,fortune
1249,1972,Michael Jackson,Ben,My Girl,fame
1250,1972,Michael Jackson,Ben,My Girl,riches
1250,1972,Michael Jackson,Ben,My Girl,baby
1251,1972,Michael Jackson,Ben,My Girl,claim
1252,1972,Michael Jackson,Ben,My Girl,guess
1253,1972,Michael Jackson,Ben,My Girl,feel
1254,1972,Michael Jackson,Ben,My Girl,girl
1255,1972,Michael Jackson,Ben,My Girl,girl
1255,1972,Michael Jackson,Ben,My Girl,girl
1256,1972,Michael Jackson,Ben,My Girl,talkin
1256,1972,Michael Jackson,Ben,My Girl,bout
1256,1972,Michael Jackson,Ben,My Girl,girl
1257,1972,Michael Jackson,Ben,My Girl,girl
1258,1972,Michael Jackson,Ben,What Goes Around Comes Around,pocket
1258,1972,Michael Jackson,Ben,What Goes Around Comes Around,money's
1259,1972,Michael Jackson,Ben,What Goes Around Comes Around,friends
1262,1972,Michael Jackson,Ben,What Goes Around Comes Around,refrain
1263,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1265,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1267,1972,Michael Jackson,Ben,What Goes Around Comes Around,cup
1267,1972,Michael Jackson,Ben,What Goes Around Comes Around,runneth
1267,1972,Michael Jackson,Ben,What Goes Around Comes Around,fullness
1267,1972,Michael Jackson,Ben,What Goes Around Comes Around,grace
1268,1972,Michael Jackson,Ben,What Goes Around Comes Around,people
1268,1972,Michael Jackson,Ben,What Goes Around Comes Around,push
1268,1972,Michael Jackson,Ben,What Goes Around Comes Around,bullshit
1269,1972,Michael Jackson,Ben,What Goes Around Comes Around,future
1269,1972,Michael Jackson,Ben,What Goes Around Comes Around,hold
1269,1972,Michael Jackson,Ben,What Goes Around Comes Around,money
1269,1972,Michael Jackson,Ben,What Goes Around Comes Around,buy
1270,1972,Michael Jackson,Ben,What Goes Around Comes Around,brother
1270,1972,Michael Jackson,Ben,What Goes Around Comes Around,striving
1270,1972,Michael Jackson,Ben,What Goes Around Comes Around,child
1270,1972,Michael Jackson,Ben,What Goes Around Comes Around,relies
1271,1972,Michael Jackson,Ben,What Goes Around Comes Around,refrain
1272,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1274,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1276,1972,Michael Jackson,Ben,What Goes Around Comes Around,world
1276,1972,Michael Jackson,Ben,What Goes Around Comes Around,spinning
1276,1972,Michael Jackson,Ben,What Goes Around Comes Around,future
1277,1972,Michael Jackson,Ben,What Goes Around Comes Around,destined
1277,1972,Michael Jackson,Ben,What Goes Around Comes Around,screw
1277,1972,Michael Jackson,Ben,What Goes Around Comes Around,blow
1278,1972,Michael Jackson,Ben,What Goes Around Comes Around,ruined
1278,1972,Michael Jackson,Ben,What Goes Around Comes Around,pure
1278,1972,Michael Jackson,Ben,What Goes Around Comes Around,nature
1280,1972,Michael Jackson,Ben,What Goes Around Comes Around,refrain
1281,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1283,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1285,1972,Michael Jackson,Ben,What Goes Around Comes Around,children
1285,1972,Michael Jackson,Ben,What Goes Around Comes Around,listen
1285,1972,Michael Jackson,Ben,What Goes Around Comes Around,world
1286,1972,Michael Jackson,Ben,What Goes Around Comes Around,message
1286,1972,Michael Jackson,Ben,What Goes Around Comes Around,deep
1286,1972,Michael Jackson,Ben,What Goes Around Comes Around,ignore
1287,1972,Michael Jackson,Ben,What Goes Around Comes Around,forefathers
1288,1972,Michael Jackson,Ben,What Goes Around Comes Around,cared
1289,1972,Michael Jackson,Ben,What Goes Around Comes Around,refrain
1290,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1292,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1297,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1298,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1299,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1300,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1301,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1301,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1301,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1302,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1303,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1304,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1304,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1304,1972,Michael Jackson,Ben,What Goes Around Comes Around,yeah
1305,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1307,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1308,1972,Michael Jackson,Ben,What Goes Around Comes Around,gonna
1309,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,precious
1309,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,sweetheart
1309,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,faithful
1310,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,true
1310,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1311,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,dreams
1311,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,tumblin
1312,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,world
1312,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,crumblin
1314,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,day
1314,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,hurt
1315,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,finally
1315,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,lose
1315,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,tender
1315,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,touch
1316,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,refrain
1317,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,shoo
1317,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1317,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1317,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1317,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,day
1318,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,feet
1318,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,wander
1318,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,heart
1318,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,stray
1319,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,shoo
1319,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1319,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1319,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1319,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,day
1320,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1320,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,send
1320,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,baby
1320,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,straight
1321,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1321,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,lovin
1322,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,heart
1322,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1323,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1323,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,patch
1323,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,single
1323,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,dream
1324,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,torn
1324,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,understand
1325,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,tells
1325,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,cried
1325,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,tear
1326,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,heaven
1326,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1327,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,refrain
1328,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,shoo
1328,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1328,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1328,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1328,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,day
1329,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,feet
1329,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,wander
1329,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,heart
1329,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,stray
1330,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,shoo
1330,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1330,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1330,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,doo
1330,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,day
1331,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1331,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,send
1331,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,baby
1331,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,straight
1332,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1332,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1333,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,listen
1333,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1334,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,heartaches
1334,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,callin
1334,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,tears
1334,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,fallin
1335,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,yeah
1337,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,rescue
1338,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,baby
1339,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1339,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,leave
1339,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,times
1341,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,girl's
1341,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,gonna
1341,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,mine
1341,1972,Michael Jackson,Ben,Shoo-Be-Doo-Be-Doo-Da-Day,mine
1342,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,love
1343,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,afraid
1343,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,sad
1344,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,lost
1344,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,love
1345,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,love
1346,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,wanna
1346,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,mysery
1346,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,baby
1347,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,refrain
1348,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1348,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1349,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1349,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1350,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,bring
1350,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,troubles
1351,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,troubles
1352,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,girls
1352,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,supposed
1352,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1353,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,understand
1354,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,win
1354,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,love
1355,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,strange
1356,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,love
1357,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,baby
1358,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,refrain
1359,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1359,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1360,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1360,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1361,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,bring
1361,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,troubles
1362,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,troubles
1363,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,girl
1364,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,stop
1364,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,treating
1364,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,bad
1365,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,babe
1365,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,yeah
1366,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,refrain
1367,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1367,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1367,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,girl
1368,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1368,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1369,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,bring
1369,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,troubles
1369,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,yeah
1369,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,babe
1370,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,darling
1370,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,ooooh
1370,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,oooooooh
1370,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,girl
1372,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1372,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1372,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1373,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,baby
1374,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1374,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1375,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,ooooooh
1375,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,yeah
1375,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,babe
1375,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,yeah
1375,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,babe
1376,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1376,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,shoulder
1377,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1377,1972,Michael Jackson,Ben,You Can Cry On My Shoulder,cry
1378,1973,Michael Jackson,Music & Me ,With A Child's Heart,child's
1378,1973,Michael Jackson,Music & Me ,With A Child's Heart,heart
1379,1973,Michael Jackson,Music & Me ,With A Child's Heart,worries
1379,1973,Michael Jackson,Music & Me ,With A Child's Heart,day
1380,1973,Michael Jackson,Music & Me ,With A Child's Heart,child's
1380,1973,Michael Jackson,Music & Me ,With A Child's Heart,heart
1381,1973,Michael Jackson,Music & Me ,With A Child's Heart,play
1382,1973,Michael Jackson,Music & Me ,With A Child's Heart,worry
1382,1973,Michael Jackson,Music & Me ,With A Child's Heart,fear
1383,1973,Michael Jackson,Music & Me ,With A Child's Heart,alive
1383,1973,Michael Jackson,Music & Me ,With A Child's Heart,makes
1384,1973,Michael Jackson,Music & Me ,With A Child's Heart,child's
1384,1973,Michael Jackson,Music & Me ,With A Child's Heart,heart
1386,1973,Michael Jackson,Music & Me ,With A Child's Heart,child's
1386,1973,Michael Jackson,Music & Me ,With A Child's Heart,heart
1387,1973,Michael Jackson,Music & Me ,With A Child's Heart,reason
1387,1973,Michael Jackson,Music & Me ,With A Child's Heart,frown
1388,1973,Michael Jackson,Music & Me ,With A Child's Heart,love
1389,1973,Michael Jackson,Music & Me ,With A Child's Heart,sunny
1389,1973,Michael Jackson,Music & Me ,With A Child's Heart,sunny
1389,1973,Michael Jackson,Music & Me ,With A Child's Heart,day
1390,1973,Michael Jackson,Music & Me ,With A Child's Heart,grown
1391,1973,Michael Jackson,Music & Me ,With A Child's Heart,lead
1391,1973,Michael Jackson,Music & Me ,With A Child's Heart,hearts
1391,1973,Michael Jackson,Music & Me ,With A Child's Heart,astray
1392,1973,Michael Jackson,Music & Me ,With A Child's Heart,life
1392,1973,Michael Jackson,Music & Me ,With A Child's Heart,easy
1392,1973,Michael Jackson,Music & Me ,With A Child's Heart,easy
1392,1973,Michael Jackson,Music & Me ,With A Child's Heart,nice
1392,1973,Michael Jackson,Music & Me ,With A Child's Heart,easy
1393,1973,Michael Jackson,Music & Me ,With A Child's Heart,child
1393,1973,Michael Jackson,Music & Me ,With A Child's Heart,gay
1393,1973,Michael Jackson,Music & Me ,With A Child's Heart,carefree
1394,1973,Michael Jackson,Music & Me ,With A Child's Heart,world
1394,1973,Michael Jackson,Music & Me ,With A Child's Heart,smiles
1395,1973,Michael Jackson,Music & Me ,With A Child's Heart,merry
1396,1973,Michael Jackson,Music & Me ,With A Child's Heart,child's
1396,1973,Michael Jackson,Music & Me ,With A Child's Heart,heart
